County,District,Name,Code,Institution,Students
LUBBOCK ,LUBBOCK ISD ,CORONADO H S ,152901020,Not found ,247
LUBBOCK ,LUBBOCK ISD ,CORONADO H S ,152901020,Total high school graduates ,481
,,,,,
LUBBOCK ,LUBBOCK ISD ,ESTACADO H S ,152901021,SOUTH PLAINS COLLEGE (003611) ,25
LUBBOCK ,LUBBOCK ISD ,ESTACADO H S ,152901021,TEXAS TECH UNIVERSITY (003644) ,7
LUBBOCK ,LUBBOCK ISD ,ESTACADO H S ,152901021,WEST TEXAS A&M UNIVERSITY (003665) ,7
LUBBOCK ,LUBBOCK ISD ,ESTACADO H S ,152901021,Other Pub/Ind 4-yr Institution (4) ,9
LUBBOCK ,LUBBOCK ISD ,ESTACADO H S ,152901021,Other Pub/Ind 2-yr Institution (7) ,7
LUBBOCK ,LUBBOCK ISD ,ESTACADO H S ,152901021,Not trackable ,2
LUBBOCK ,LUBBOCK ISD ,ESTACADO H S ,152901021,Not found ,99
LUBBOCK ,LUBBOCK ISD ,ESTACADO H S ,152901021,Total high school graduates ,156
,,,,,
LUBBOCK ,LUBBOCK ISD ,LUBBOCK H S ,152901022,SOUTH PLAINS COLLEGE (003611) ,107
LUBBOCK ,LUBBOCK ISD ,LUBBOCK H S ,152901022,TEXAS TECH UNIVERSITY (003644) ,58
LUBBOCK ,LUBBOCK ISD ,LUBBOCK H S ,152901022,U. OF TEXAS AT AUSTIN (003658) ,12
LUBBOCK ,LUBBOCK ISD ,LUBBOCK H S ,152901022,LUBBOCK CHRISTIAN UNIVERSITY (003586) ,8
LUBBOCK ,LUBBOCK ISD ,LUBBOCK H S ,152901022,WAYLAND BAPTIST UNIVERSITY (003663) ,7
LUBBOCK ,LUBBOCK ISD ,LUBBOCK H S ,152901022,WEST TEXAS A&M UNIVERSITY (003665) ,6
LUBBOCK ,LUBBOCK ISD ,LUBBOCK H S ,152901022,UNIVERSITY OF NORTH TEXAS (003594) ,5
LUBBOCK ,LUBBOCK ISD ,LUBBOCK H S ,152901022,Other Pub/Ind 4-yr Institution (20) ,35
LUBBOCK ,LUBBOCK ISD ,LUBBOCK H S ,152901022,Other Pub/Ind 2-yr Institution (6) ,6
LUBBOCK ,LUBBOCK ISD ,LUBBOCK H S ,152901022,Not trackable ,10
LUBBOCK ,LUBBOCK ISD ,LUBBOCK H S ,152901022,Not found ,201
LUBBOCK ,LUBBOCK ISD ,LUBBOCK H S ,152901022,Total high school graduates ,455
,,,,,
LUBBOCK ,LUBBOCK ISD ,MATTHEWS LEARNING CENTER ,152901011,SOUTH PLAINS COLLEGE (003611) ,11
LUBBOCK ,LUBBOCK ISD ,MATTHEWS LEARNING CENTER ,152901011,Not trackable ,3
LUBBOCK ,LUBBOCK ISD ,MATTHEWS LEARNING CENTER ,152901011,Not found ,127
LUBBOCK ,LUBBOCK ISD ,MATTHEWS LEARNING CENTER ,152901011,Total high school graduates ,141
,,,,,
LUBBOCK ,LUBBOCK ISD ,MONTEREY H S ,152901023,SOUTH PLAINS COLLEGE (003611) ,108
LUBBOCK ,LUBBOCK ISD ,MONTEREY H S ,152901023,TEXAS TECH UNIVERSITY (003644) ,34
LUBBOCK ,LUBBOCK ISD ,MONTEREY H S ,152901023,LUBBOCK CHRISTIAN UNIVERSITY (003586) ,5
LUBBOCK ,LUBBOCK ISD ,MONTEREY H S ,152901023,TEXAS A&M UNIVERSITY (003632) ,5
LUBBOCK ,LUBBOCK ISD ,MONTEREY H S ,152901023,Other Pub/Ind 4-yr Institution (14) ,23
LUBBOCK ,LUBBOCK ISD ,MONTEREY H S ,152901023,Other Pub/Ind 2-yr Institution (10) ,11
LUBBOCK ,LUBBOCK ISD ,MONTEREY H S ,152901023,Not trackable ,7
LUBBOCK ,LUBBOCK ISD ,MONTEREY H S ,152901023,Not found ,209
LUBBOCK ,LUBBOCK ISD ,MONTEREY H S ,152901023,Total high school graduates ,402
,,,,,
LUBBOCK ,LUBBOCK ISD ,TALKINGTON SCHOOL FOR YOUNG WOMEN ,152901024,SOUTH PLAINS COLLEGE (003611) ,7
LUBBOCK ,LUBBOCK ISD ,TALKINGTON SCHOOL FOR YOUNG WOMEN ,152901024,TEXAS TECH UNIVERSITY (003644) ,7
LUBBOCK ,LUBBOCK ISD ,TALKINGTON SCHOOL FOR YOUNG WOMEN ,152901024,Other Pub/Ind 4-yr Institution (4) ,7
LUBBOCK ,LUBBOCK ISD ,TALKINGTON SCHOOL FOR YOUNG WOMEN ,152901024,Not trackable ,1
LUBBOCK ,LUBBOCK ISD ,TALKINGTON SCHOOL FOR YOUNG WOMEN ,152901024,Not found ,9
LUBBOCK ,LUBBOCK ISD ,TALKINGTON SCHOOL FOR YOUNG WOMEN ,152901024,Total high school graduates ,31
,,,,,
LUBBOCK ,LUBBOCK-COOPER ISD ,LUBBOCK-COOPER HIGH SCHOOL ,152906001,SOUTH PLAINS COLLEGE (003611) ,62
LUBBOCK ,LUBBOCK-COOPER ISD ,LUBBOCK-COOPER HIGH SCHOOL ,152906001,TEXAS TECH UNIVERSITY (003644) ,35
LUBBOCK ,LUBBOCK-COOPER ISD ,LUBBOCK-COOPER HIGH SCHOOL ,152906001,WEST TEXAS A&M UNIVERSITY (003665) ,7
LUBBOCK ,LUBBOCK-COOPER ISD ,LUBBOCK-COOPER HIGH SCHOOL ,152906001,TEXAS A&M UNIVERSITY (003632) ,6
LUBBOCK ,LUBBOCK-COOPER ISD ,LUBBOCK-COOPER HIGH SCHOOL ,152906001,Other Pub/Ind 4-yr Institution (12) ,18
LUBBOCK ,LUBBOCK-COOPER ISD ,LUBBOCK-COOPER HIGH SCHOOL ,152906001,Other Pub/Ind 2-yr Institution (6) ,6
LUBBOCK ,LUBBOCK-COOPER ISD ,LUBBOCK-COOPER HIGH SCHOOL ,152906001,Not trackable ,3
LUBBOCK ,LUBBOCK-COOPER ISD ,LUBBOCK-COOPER HIGH SCHOOL ,152906001,Not found ,100
LUBBOCK ,LUBBOCK-COOPER ISD ,LUBBOCK-COOPER HIGH SCHOOL ,152906001,Total high school graduates ,237
,,,,,
LUBBOCK ,NEW DEAL ISD ,NEW DEAL H S ,152902001,TEXAS TECH UNIVERSITY (003644) ,13
LUBBOCK ,NEW DEAL ISD ,NEW DEAL H S ,152902001,SOUTH PLAINS COLLEGE (003611) ,8
LUBBOCK ,NEW DEAL ISD ,NEW DEAL H S ,152902001,Other Pub/Ind 4-yr Institution (5) ,9
LUBBOCK ,NEW DEAL ISD ,NEW DEAL H S ,152902001,Not found ,21
LUBBOCK ,NEW DEAL ISD ,NEW DEAL H S ,152902001,Total high school graduates ,51
,,,,,
LUBBOCK ,ROOSEVELT ISD ,ROOSEVELT H S ,152908001,SOUTH PLAINS COLLEGE (003611) ,11
LUBBOCK ,ROOSEVELT ISD ,ROOSEVELT H S ,152908001,Other Pub/Ind 4-yr Institution (9) ,13
LUBBOCK ,ROOSEVELT ISD ,ROOSEVELT H S ,152908001,Other Pub/Ind 2-yr Institution (2) ,2
LUBBOCK ,ROOSEVELT ISD ,ROOSEVELT H S ,152908001,Not found ,38
LUBBOCK ,ROOSEVELT ISD ,ROOSEVELT H S ,152908001,Total high school graduates ,64
,,,,,
LUBBOCK ,SHALLOWATER ISD ,SHALLOWATER H S ,152909001,SOUTH PLAINS COLLEGE (003611) ,33
LUBBOCK ,SHALLOWATER ISD ,SHALLOWATER H S ,152909001,TEXAS TECH UNIVERSITY (003644) ,15
LUBBOCK ,SHALLOWATER ISD ,SHALLOWATER H S ,152909001,WEST TEXAS A&M UNIVERSITY (003665) ,5
LUBBOCK ,SHALLOWATER ISD ,SHALLOWATER H S ,152909001,Other Pub/Ind 4-yr Institution (5) ,9
LUBBOCK ,SHALLOWATER ISD ,SHALLOWATER H S ,152909001,Not trackable ,1
LUBBOCK ,SHALLOWATER ISD ,SHALLOWATER H S ,152909001,Not found ,32
LUBBOCK ,SHALLOWATER ISD ,SHALLOWATER H S ,152909001,Total high school graduates ,95
,,,,,
LUBBOCK ,SLATON ISD ,SLATON H S ,152903001,SOUTH PLAINS COLLEGE (003611) ,15
LUBBOCK ,SLATON ISD ,SLATON H S ,152903001,Other Pub/Ind 4-yr Institution (5) ,8
LUBBOCK ,SLATON ISD ,SLATON H S ,152903001,Not trackable ,2
LUBBOCK ,SLATON ISD ,SLATON H S ,152903001,Not found ,43
LUBBOCK ,SLATON ISD ,SLATON H S ,152903001,Total high school graduates ,68
,,,,,
LUBBOCK ,SOUTH PLAINS ,SOUTH PLAINS ACADEMY CHARTER H S ,152803001,SOUTH PLAINS COLLEGE (003611) ,7
LUBBOCK ,SOUTH PLAINS ,SOUTH PLAINS ACADEMY CHARTER H S ,152803001,Other Pub/Ind 4-yr Institution (2) ,2
LUBBOCK ,SOUTH PLAINS ,SOUTH PLAINS ACADEMY CHARTER H S ,152803001,Not found ,82
LUBBOCK ,SOUTH PLAINS ,SOUTH PLAINS ACADEMY CHARTER H S ,152803001,Total high school graduates ,91
,,,,,
LYNN ,TAHOKA ISD ,TAHOKA H S ,153904001,SOUTH PLAINS COLLEGE (003611) ,8
LYNN ,TAHOKA ISD ,TAHOKA H S ,153904001,Other Pub/Ind 4-yr Institution (5) ,12
LYNN ,TAHOKA ISD ,TAHOKA H S ,153904001,Not found ,28
LYNN ,TAHOKA ISD ,TAHOKA H S ,153904001,Total high school graduates ,48
,,,,,
MADISON ,MADISONVILLE CISD ,MADISONVILLE H S ,154901001,SAM HOUSTON STATE UNIVERSITY (003606) ,17
MADISON ,MADISONVILLE CISD ,MADISONVILLE H S ,154901001,TEXAS A&M UNIVERSITY (003632) ,12
MADISON ,MADISONVILLE CISD ,MADISONVILLE H S ,154901001,BLINN COLLEGE (003549) ,7
MADISON ,MADISONVILLE CISD ,MADISONVILLE H S ,154901001,Other Pub/Ind 4-yr Institution (10) ,12
MADISON ,MADISONVILLE CISD ,MADISONVILLE H S ,154901001,Other Pub/Ind 2-yr Institution (6) ,10
MADISON ,MADISONVILLE CISD ,MADISONVILLE H S ,154901001,Not trackable ,2
MADISON ,MADISONVILLE CISD ,MADISONVILLE H S ,154901001,Not found ,75
MADISON ,MADISONVILLE CISD ,MADISONVILLE H S ,154901001,Total high school graduates ,135
,,,,,
MARION ,JEFFERSON ISD ,JEFFERSON H S ,155901002,TEXAS STATE T. C. MARSHALL (033965) ,7
MARION ,JEFFERSON ISD ,JEFFERSON H S ,155901002,Other Pub/Ind 4-yr Institution (6) ,13
MARION ,JEFFERSON ISD ,JEFFERSON H S ,155901002,Other Pub/Ind 2-yr Institution (5) ,10
MARION ,JEFFERSON ISD ,JEFFERSON H S ,155901002,Not found ,37
MARION ,JEFFERSON ISD ,JEFFERSON H S ,155901002,Total high school graduates ,67
,,,,,
MARTIN ,STANTON ISD ,STANTON H S ,156902001,ANGELO STATE UNIVERSITY (003541) ,7
MARTIN ,STANTON ISD ,STANTON H S ,156902001,MIDLAND COLLEGE (009797) ,5
MARTIN ,STANTON ISD ,STANTON H S ,156902001,TEXAS TECH UNIVERSITY (003644) ,5
MARTIN ,STANTON ISD ,STANTON H S ,156902001,Other Pub/Ind 4-yr Institution (5) ,6
MARTIN ,STANTON ISD ,STANTON H S ,156902001,Other Pub/Ind 2-yr Institution (2) ,3
MARTIN ,STANTON ISD ,STANTON H S ,156902001,Not trackable ,2
MARTIN ,STANTON ISD ,STANTON H S ,156902001,Not found ,24
MARTIN ,STANTON ISD ,STANTON H S ,156902001,Total high school graduates ,52
,,,,,
MASON ,MASON ISD ,MASON H S ,157901001,ANGELO STATE UNIVERSITY (003541) ,9
MASON ,MASON ISD ,MASON H S ,157901001,Other Pub/Ind 4-yr Institution (13) ,15
MASON ,MASON ISD ,MASON H S ,157901001,Other Pub/Ind 2-yr Institution (7) ,12
MASON ,MASON ISD ,MASON H S ,157901001,Not trackable ,1
MASON ,MASON ISD ,MASON H S ,157901001,Not found ,8
MASON ,MASON ISD ,MASON H S ,157901001,Total high school graduates ,45
,,,,,
MATAGORDA ,BAY CITY ISD ,BAY CITY H S ,158901001,WHARTON COUNTY JUNIOR COLLEGE (003668) ,51
MATAGORDA ,BAY CITY ISD ,BAY CITY H S ,158901001,TEXAS A&M UNIVERSITY (003632) ,8
MATAGORDA ,BAY CITY ISD ,BAY CITY H S ,158901001,TEXAS A&M UNIV-CORPUS CHRISTI (011161) ,7
MATAGORDA ,BAY CITY ISD ,BAY CITY H S ,158901001,BLINN COLLEGE (003549) ,5
MATAGORDA ,BAY CITY ISD ,BAY CITY H S ,158901001,Other Pub/Ind 4-yr Institution (14) ,23
MATAGORDA ,BAY CITY ISD ,BAY CITY H S ,158901001,Other Pub/Ind 2-yr Institution (4) ,6
MATAGORDA ,BAY CITY ISD ,BAY CITY H S ,158901001,Not trackable ,9
MATAGORDA ,BAY CITY ISD ,BAY CITY H S ,158901001,Not found ,117
MATAGORDA ,BAY CITY ISD ,BAY CITY H S ,158901001,Total high school graduates ,226
,,,,,
MATAGORDA ,PALACIOS ISD ,PALACIOS H S ,158905001,WHARTON COUNTY JUNIOR COLLEGE (003668) ,16
MATAGORDA ,PALACIOS ISD ,PALACIOS H S ,158905001,VICTORIA COLLEGE (003662) ,9
MATAGORDA ,PALACIOS ISD ,PALACIOS H S ,158905001,TEXAS A&M UNIVERSITY (003632) ,5
MATAGORDA ,PALACIOS ISD ,PALACIOS H S ,158905001,Other Pub/Ind 4-yr Institution (5) ,11
MATAGORDA ,PALACIOS ISD ,PALACIOS H S ,158905001,Other Pub/Ind 2-yr Institution (5) ,7
MATAGORDA ,PALACIOS ISD ,PALACIOS H S ,158905001,Not trackable ,2
MATAGORDA ,PALACIOS ISD ,PALACIOS H S ,158905001,Not found ,33
MATAGORDA ,PALACIOS ISD ,PALACIOS H S ,158905001,Total high school graduates ,83
,,,,,
MATAGORDA ,TIDEHAVEN ISD ,TIDEHAVEN H S ,158902001,WHARTON COUNTY JUNIOR COLLEGE (003668) ,23
MATAGORDA ,TIDEHAVEN ISD ,TIDEHAVEN H S ,158902001,Other Pub/Ind 4-yr Institution (2) ,4
MATAGORDA ,TIDEHAVEN ISD ,TIDEHAVEN H S ,158902001,Other Pub/Ind 2-yr Institution (1) ,1
MATAGORDA ,TIDEHAVEN ISD ,TIDEHAVEN H S ,158902001,Not trackable ,1
MATAGORDA ,TIDEHAVEN ISD ,TIDEHAVEN H S ,158902001,Not found ,21
MATAGORDA ,TIDEHAVEN ISD ,TIDEHAVEN H S ,158902001,Total high school graduates ,50
,,,,,
MATAGORDA ,VAN VLECK ISD ,VAN VLECK H S ,158906002,WHARTON COUNTY JUNIOR COLLEGE (003668) ,9
MATAGORDA ,VAN VLECK ISD ,VAN VLECK H S ,158906002,BRAZOSPORT COLLEGE (007857) ,7
MATAGORDA ,VAN VLECK ISD ,VAN VLECK H S ,158906002,Other Pub/Ind 4-yr Institution (10) ,18
MATAGORDA ,VAN VLECK ISD ,VAN VLECK H S ,158906002,Other Pub/Ind 2-yr Institution (5) ,6
MATAGORDA ,VAN VLECK ISD ,VAN VLECK H S ,158906002,Not found ,34
MATAGORDA ,VAN VLECK ISD ,VAN VLECK H S ,158906002,Total high school graduates ,74
,,,,,
MAVERICK ,EAGLE PASS ISD ,C C WINN HIGH SCHOOL ,159901004,SOUTHWEST TEXAS JUNIOR COLLEGE (003614) ,98
MAVERICK ,EAGLE PASS ISD ,C C WINN HIGH SCHOOL ,159901004,TEXAS A&M INTERNATIONAL UNIV (009651) ,12
MAVERICK ,EAGLE PASS ISD ,C C WINN HIGH SCHOOL ,159901004,TEXAS STATE UNIVERSITY (003615) ,12
MAVERICK ,EAGLE PASS ISD ,C C WINN HIGH SCHOOL ,159901004,U. OF TEXAS AT AUSTIN (003658) ,8
MAVERICK ,EAGLE PASS ISD ,C C WINN HIGH SCHOOL ,159901004,TEXAS A&M UNIV-KINGSVILLE (003639) ,6
MAVERICK ,EAGLE PASS ISD ,C C WINN HIGH SCHOOL ,159901004,TEXAS A&M UNIV-CORPUS CHRISTI (011161) ,5
MAVERICK ,EAGLE PASS ISD ,C C WINN HIGH SCHOOL ,159901004,Other Pub/Ind 4-yr Institution (9) ,17
MAVERICK ,EAGLE PASS ISD ,C C WINN HIGH SCHOOL ,159901004,Other Pub/Ind 2-yr Institution (5) ,9
MAVERICK ,EAGLE PASS ISD ,C C WINN HIGH SCHOOL ,159901004,Not trackable ,3
MAVERICK ,EAGLE PASS ISD ,C C WINN HIGH SCHOOL ,159901004,Not found ,259
MAVERICK ,EAGLE PASS ISD ,C C WINN HIGH SCHOOL ,159901004,Total high school graduates ,429
,,,,,
MAVERICK ,EAGLE PASS ISD ,EAGLE PASS HIGH SCHOOL ,159901001,SOUTHWEST TEXAS JUNIOR COLLEGE (003614) ,152
MAVERICK ,EAGLE PASS ISD ,EAGLE PASS HIGH SCHOOL ,159901001,U. OF TEXAS AT SAN ANTONIO (010115) ,30
MAVERICK ,EAGLE PASS ISD ,EAGLE PASS HIGH SCHOOL ,159901001,ALAMO CCD NW VISTA COLLEGE (000307) ,18
MAVERICK ,EAGLE PASS ISD ,EAGLE PASS HIGH SCHOOL ,159901001,U. OF TEXAS AT AUSTIN (003658) ,17
MAVERICK ,EAGLE PASS ISD ,EAGLE PASS HIGH SCHOOL ,159901001,TEXAS A&M INTERNATIONAL UNIV (009651) ,12
MAVERICK ,EAGLE PASS ISD ,EAGLE PASS HIGH SCHOOL ,159901001,TEXAS A&M UNIVERSITY (003632) ,11
MAVERICK ,EAGLE PASS ISD ,EAGLE PASS HIGH SCHOOL ,159901001,TEXAS STATE UNIVERSITY (003615) ,11
MAVERICK ,EAGLE PASS ISD ,EAGLE PASS HIGH SCHOOL ,159901001,TEXAS A&M UNIV-KINGSVILLE (003639) ,10
MAVERICK ,EAGLE PASS ISD ,EAGLE PASS HIGH SCHOOL ,159901001,TEXAS TECH UNIVERSITY (003644) ,6
MAVERICK ,EAGLE PASS ISD ,EAGLE PASS HIGH SCHOOL ,159901001,UNIV OF THE INCARNATE WORD (003578) ,6
MAVERICK ,EAGLE PASS ISD ,EAGLE PASS HIGH SCHOOL ,159901001,AUSTIN COMMUNITY COLLEGE (012015) ,5
MAVERICK ,EAGLE PASS ISD ,EAGLE PASS HIGH SCHOOL ,159901001,Other Pub/Ind 4-yr Institution (13) ,22
MAVERICK ,EAGLE PASS ISD ,EAGLE PASS HIGH SCHOOL ,159901001,Other Pub/Ind 2-yr Institution (5) ,6
MAVERICK ,EAGLE PASS ISD ,EAGLE PASS HIGH SCHOOL ,159901001,Not trackable ,8
MAVERICK ,EAGLE PASS ISD ,EAGLE PASS HIGH SCHOOL ,159901001,Not found ,163
MAVERICK ,EAGLE PASS ISD ,EAGLE PASS HIGH SCHOOL ,159901001,Total high school graduates ,477
,,,,,
MCCULLOCH ,BRADY ISD ,BRADY H S ,160901001,ANGELO STATE UNIVERSITY (003541) ,5
MCCULLOCH ,BRADY ISD ,BRADY H S ,160901001,TARLETON STATE UNIVERSITY (003631) ,5
MCCULLOCH ,BRADY ISD ,BRADY H S ,160901001,Other Pub/Ind 4-yr Institution (7) ,12
MCCULLOCH ,BRADY ISD ,BRADY H S ,160901001,Other Pub/Ind 2-yr Institution (4) ,8
MCCULLOCH ,BRADY ISD ,BRADY H S ,160901001,Not found ,42
MCCULLOCH ,BRADY ISD ,BRADY H S ,160901001,Total high school graduates ,72
,,,,,
MCLENNAN ,AXTELL ISD ,AXTELL H S ,161918001,MCLENNAN COMMUNITY COLLEGE (003590) ,19
MCLENNAN ,AXTELL ISD ,AXTELL H S ,161918001,Other Pub/Ind 4-yr Institution (6) ,9
MCLENNAN ,AXTELL ISD ,AXTELL H S ,161918001,Other Pub/Ind 2-yr Institution (4) ,7
MCLENNAN ,AXTELL ISD ,AXTELL H S ,161918001,Not found ,9
MCLENNAN ,AXTELL ISD ,AXTELL H S ,161918001,Total high school graduates ,44
,,,,,
MCLENNAN ,BOSQUEVILLE ISD ,BOSQUEVILLE H S ,161923001,MCLENNAN COMMUNITY COLLEGE (003590) ,15
MCLENNAN ,BOSQUEVILLE ISD ,BOSQUEVILLE H S ,161923001,TEXAS STATE T. C. WACO (003634) ,7
MCLENNAN ,BOSQUEVILLE ISD ,BOSQUEVILLE H S ,161923001,Other Pub/Ind 4-yr Institution (6) ,6
MCLENNAN ,BOSQUEVILLE ISD ,BOSQUEVILLE H S ,161923001,Other Pub/Ind 2-yr Institution (1) ,2
MCLENNAN ,BOSQUEVILLE ISD ,BOSQUEVILLE H S ,161923001,Not trackable ,2
MCLENNAN ,BOSQUEVILLE ISD ,BOSQUEVILLE H S ,161923001,Not found ,12
MCLENNAN ,BOSQUEVILLE ISD ,BOSQUEVILLE H S ,161923001,Total high school graduates ,44
,,,,,
MCLENNAN ,BRUCEVILLE-EDDY ISD ,BRUCEVILLE-EDDY H S ,161919001,MCLENNAN COMMUNITY COLLEGE (003590) ,11
MCLENNAN ,BRUCEVILLE-EDDY ISD ,BRUCEVILLE-EDDY H S ,161919001,TEXAS STATE T. C. WACO (003634) ,8
MCLENNAN ,BRUCEVILLE-EDDY ISD ,BRUCEVILLE-EDDY H S ,161919001,Other Pub/Ind 4-yr Institution (5) ,5
MCLENNAN ,BRUCEVILLE-EDDY ISD ,BRUCEVILLE-EDDY H S ,161919001,Other Pub/Ind 2-yr Institution (3) ,3
MCLENNAN ,BRUCEVILLE-EDDY ISD ,BRUCEVILLE-EDDY H S ,161919001,Not found ,25
MCLENNAN ,BRUCEVILLE-EDDY ISD ,BRUCEVILLE-EDDY H S ,161919001,Total high school graduates ,52
,,,,,
MCLENNAN ,CHINA SPRING ISD ,CHINA SPRING H S ,161920001,MCLENNAN COMMUNITY COLLEGE (003590) ,46
MCLENNAN ,CHINA SPRING ISD ,CHINA SPRING H S ,161920001,BAYLOR UNIVERSITY (003545) ,9
MCLENNAN ,CHINA SPRING ISD ,CHINA SPRING H S ,161920001,TARLETON STATE UNIVERSITY (003631) ,6
MCLENNAN ,CHINA SPRING ISD ,CHINA SPRING H S ,161920001,TEXAS TECH UNIVERSITY (003644) ,5
MCLENNAN ,CHINA SPRING ISD ,CHINA SPRING H S ,161920001,U. OF TEXAS AT AUSTIN (003658) ,5
MCLENNAN ,CHINA SPRING ISD ,CHINA SPRING H S ,161920001,Other Pub/Ind 4-yr Institution (7) ,12
MCLENNAN ,CHINA SPRING ISD ,CHINA SPRING H S ,161920001,Other Pub/Ind 2-yr Institution (2) ,4
MCLENNAN ,CHINA SPRING ISD ,CHINA SPRING H S ,161920001,Not trackable ,1
MCLENNAN ,CHINA SPRING ISD ,CHINA SPRING H S ,161920001,Not found ,43
MCLENNAN ,CHINA SPRING ISD ,CHINA SPRING H S ,161920001,Total high school graduates ,131
,,,,,
MCLENNAN ,CONNALLY ISD ,CONNALLY HIGH SCHOOL ,161921001,MCLENNAN COMMUNITY COLLEGE (003590) ,36
MCLENNAN ,CONNALLY ISD ,CONNALLY HIGH SCHOOL ,161921001,TEXAS STATE T. C. WACO (003634) ,8
MCLENNAN ,CONNALLY ISD ,CONNALLY HIGH SCHOOL ,161921001,Other Pub/Ind 4-yr Institution (12) ,16
MCLENNAN ,CONNALLY ISD ,CONNALLY HIGH SCHOOL ,161921001,Other Pub/Ind 2-yr Institution (4) ,5
MCLENNAN ,CONNALLY ISD ,CONNALLY HIGH SCHOOL ,161921001,Not trackable ,5
MCLENNAN ,CONNALLY ISD ,CONNALLY HIGH SCHOOL ,161921001,Not found ,58
MCLENNAN ,CONNALLY ISD ,CONNALLY HIGH SCHOOL ,161921001,Total high school graduates ,128
,,,,,
MCLENNAN ,CRAWFORD ISD ,CRAWFORD H S ,161901001,MCLENNAN COMMUNITY COLLEGE (003590) ,11
MCLENNAN ,CRAWFORD ISD ,CRAWFORD H S ,161901001,Other Pub/Ind 4-yr Institution (9) ,15
MCLENNAN ,CRAWFORD ISD ,CRAWFORD H S ,161901001,Other Pub/Ind 2-yr Institution (1) ,1
MCLENNAN ,CRAWFORD ISD ,CRAWFORD H S ,161901001,Not found ,16
MCLENNAN ,CRAWFORD ISD ,CRAWFORD H S ,161901001,Total high school graduates ,43
,,,,,
MCLENNAN ,HARMONY SCIENCE ACAD (WACO) ,HARMONY SCHOOL OF INNOVATION - FOR ,161807011,TARRANT CO TRINITY RIVR CAMPUS (008901) ,5
MCLENNAN ,HARMONY SCIENCE ACAD (WACO) ,HARMONY SCHOOL OF INNOVATION - FOR ,161807011,Other Pub/Ind 4-yr Institution (15) ,26
MCLENNAN ,HARMONY SCIENCE ACAD (WACO) ,HARMONY SCHOOL OF INNOVATION - FOR ,161807011,Other Pub/Ind 2-yr Institution (2) ,3
MCLENNAN ,HARMONY SCIENCE ACAD (WACO) ,HARMONY SCHOOL OF INNOVATION - FOR ,161807011,Not found ,23
MCLENNAN ,HARMONY SCIENCE ACAD (WACO) ,HARMONY SCHOOL OF INNOVATION - FOR ,161807011,Total high school graduates ,57
,,,,,
MCLENNAN ,HARMONY SCIENCE ACAD (WACO) ,HARMONY SCHOOL OF NATURE AND ATHLE ,161807010,DCCCD MOUNTAIN VIEW COLLEGE (008503) ,9
MCLENNAN ,HARMONY SCIENCE ACAD (WACO) ,HARMONY SCHOOL OF NATURE AND ATHLE ,161807010,U. OF TEXAS AT ARLINGTON (003656) ,6
MCLENNAN ,HARMONY SCIENCE ACAD (WACO) ,HARMONY SCHOOL OF NATURE AND ATHLE ,161807010,UNIVERSITY OF NORTH TEXAS (003594) ,5
MCLENNAN ,HARMONY SCIENCE ACAD (WACO) ,HARMONY SCHOOL OF NATURE AND ATHLE ,161807010,Other Pub/Ind 4-yr Institution (10) ,10
MCLENNAN ,HARMONY SCIENCE ACAD (WACO) ,HARMONY SCHOOL OF NATURE AND ATHLE ,161807010,Other Pub/Ind 2-yr Institution (4) ,5
MCLENNAN ,HARMONY SCIENCE ACAD (WACO) ,HARMONY SCHOOL OF NATURE AND ATHLE ,161807010,Not trackable ,2
MCLENNAN ,HARMONY SCIENCE ACAD (WACO) ,HARMONY SCHOOL OF NATURE AND ATHLE ,161807010,Not found ,6
MCLENNAN ,HARMONY SCIENCE ACAD (WACO) ,HARMONY SCHOOL OF NATURE AND ATHLE ,161807010,Total high school graduates ,43
,,,,,
MCLENNAN ,HARMONY SCIENCE ACAD (WACO) ,HARMONY SCIENCE ACAD (WACO) ,161807001,MCLENNAN COMMUNITY COLLEGE (003590) ,10
MCLENNAN ,HARMONY SCIENCE ACAD (WACO) ,HARMONY SCIENCE ACAD (WACO) ,161807001,Other Pub/Ind 4-yr Institution (10) ,14
MCLENNAN ,HARMONY SCIENCE ACAD (WACO) ,HARMONY SCIENCE ACAD (WACO) ,161807001,Other Pub/Ind 2-yr Institution (1) ,2
MCLENNAN ,HARMONY SCIENCE ACAD (WACO) ,HARMONY SCIENCE ACAD (WACO) ,161807001,Not found ,5
MCLENNAN ,HARMONY SCIENCE ACAD (WACO) ,HARMONY SCIENCE ACAD (WACO) ,161807001,Total high school graduates ,31
,,,,,
MCLENNAN ,HARMONY SCIENCE ACAD (WACO) ,HARMONY SCIENCE ACADEMY - DALLAS ,161807003,DCCCD RICHLAND COLLEGE (008504) ,13
MCLENNAN ,HARMONY SCIENCE ACAD (WACO) ,HARMONY SCIENCE ACADEMY - DALLAS ,161807003,UNIV. OF NORTH TEXAS AT DALLAS (042421) ,7
MCLENNAN ,HARMONY SCIENCE ACAD (WACO) ,HARMONY SCIENCE ACADEMY - DALLAS ,161807003,Other Pub/Ind 4-yr Institution (13) ,22
MCLENNAN ,HARMONY SCIENCE ACAD (WACO) ,HARMONY SCIENCE ACADEMY - DALLAS ,161807003,Other Pub/Ind 2-yr Institution (2) ,4
