YEAR,DISTRICT ID,CAMPUS ID,ENROLLMENT,GT,CTE,LEP,BIL,ESL,DISADV,SPED
2015,61902.0,61902108.0,470.0,26.0,4.0,36.0,4.0,33.0,126.0,61.0
2015,101921.0,101921113.0,656.0,35.0,4.0,119.0,4.0,115.0,41.0,52.0
2015,187907.0,187907102.0,599.0,13.0,4.0,90.0,27.0,61.0,454.0,46.0
2015,220907.0,220907005.0,2957.0,385.0,2258.0,120.0,4.0,116.0,639.0,226.0
2015,14906.0,14906133.0,1089.0,39.0,4.0,72.0,4.0,57.0,422.0,89.0
2015,220906.0,220906104.0,708.0,49.0,4.0,394.0,431.0,45.0,562.0,58.0
2015,101913.0,101913110.0,741.0,30.0,4.0,71.0,17.0,54.0,271.0,70.0
2015,220907.0,220907046.0,1113.0,133.0,168.0,38.0,4.0,38.0,148.0,88.0
2015,15915.0,15915132.0,812.0,48.0,4.0,19.0,4.0,4.0,540.0,74.0
2015,101913.0,101913046.0,1376.0,83.0,225.0,51.0,4.0,45.0,424.0,122.0
2015,46902.0,46902114.0,501.0,55.0,4.0,8.0,4.0,7.0,57.0,52.0
2015,227904.0,227904103.0,459.0,16.0,4.0,70.0,4.0,66.0,225.0,60.0
2015,210905.0,210905101.0,334.0,5.0,4.0,27.0,4.0,27.0,193.0,32.0
2015,210905.0,210905001.0,150.0,5.0,141.0,4.0,4.0,4.0,87.0,19.0
2015,210905.0,210905041.0,149.0,7.0,4.0,4.0,4.0,4.0,92.0,29.0
2015,101912.0,101912374.0,793.0,123.0,4.0,478.0,417.0,35.0,698.0,58.0
2015,91907.0,91907101.0,385.0,35.0,73.0,31.0,4.0,30.0,175.0,29.0
2015,71902.0,71902168.0,576.0,127.0,4.0,128.0,57.0,13.0,97.0,48.0
2015,101907.0,101907141.0,1167.0,11.0,4.0,565.0,395.0,164.0,924.0,82.0
2015,129906.0,129906104.0,23.0,4.0,4.0,4.0,4.0,4.0,4.0,13.0
2015,57914.0,57914112.0,872.0,16.0,4.0,224.0,158.0,61.0,783.0,68.0
2015,184903.0,184903042.0,554.0,54.0,140.0,30.0,4.0,30.0,207.0,41.0
2015,133903.0,133903001.0,1372.0,130.0,926.0,32.0,4.0,31.0,612.0,119.0
2015,226801.0,226801001.0,1198.0,4.0,226.0,23.0,4.0,22.0,563.0,83.0
2015,227806.0,227806024.0,72.0,4.0,40.0,4.0,4.0,4.0,11.0,61.0
2015,105906.0,105906110.0,715.0,22.0,4.0,41.0,4.0,37.0,362.0,101.0
2015,111903.0,111903101.0,347.0,4.0,4.0,8.0,4.0,8.0,97.0,26.0
2015,111903.0,111903001.0,239.0,19.0,235.0,4.0,4.0,4.0,46.0,21.0
2015,111903.0,111903041.0,156.0,15.0,35.0,5.0,4.0,5.0,49.0,12.0
2015,57909.0,57909136.0,611.0,4.0,4.0,159.0,122.0,35.0,411.0,46.0
2015,91918.0,91918101.0,309.0,8.0,4.0,5.0,4.0,5.0,161.0,32.0
2015,91918.0,91918001.0,222.0,11.0,214.0,4.0,4.0,4.0,92.0,30.0
2015,91918.0,91918041.0,155.0,4.0,4.0,4.0,4.0,4.0,78.0,28.0
2015,57905.0,57905148.0,289.0,30.0,4.0,187.0,160.0,5.0,268.0,33.0
2015,105906.0,105906103.0,607.0,37.0,4.0,253.0,180.0,68.0,411.0,61.0
2015,61902.0,61902134.0,615.0,28.0,4.0,31.0,4.0,27.0,31.0,48.0
2015,71902.0,71902178.0,800.0,91.0,4.0,63.0,82.0,4.0,333.0,70.0
2015,170906.0,170906108.0,729.0,24.0,4.0,19.0,4.0,17.0,148.0,61.0
2015,57905.0,57905144.0,436.0,37.0,4.0,299.0,283.0,4.0,394.0,21.0
2015,101914.0,101914133.0,1014.0,79.0,4.0,168.0,4.0,160.0,21.0,59.0
2015,101921.0,101921108.0,741.0,35.0,4.0,182.0,126.0,55.0,394.0,55.0
2015,101921.0,101921001.0,1624.0,128.0,1051.0,71.0,4.0,71.0,426.0,110.0
2015,101921.0,101921105.0,715.0,84.0,4.0,108.0,74.0,32.0,297.0,99.0
2015,101921.0,101921042.0,922.0,96.0,559.0,90.0,4.0,89.0,224.0,84.0
2015,101921.0,101921003.0,-9999999.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2015,101921.0,101921002.0,1942.0,207.0,1231.0,46.0,4.0,43.0,252.0,108.0
2015,101914.0,101914012.0,1620.0,176.0,601.0,53.0,4.0,51.0,94.0,57.0
2015,31913.0,31913101.0,358.0,14.0,4.0,183.0,180.0,4.0,343.0,24.0
2015,107906.0,107906104.0,199.0,4.0,4.0,5.0,4.0,5.0,159.0,23.0
2015,179901.0,179901002.0,38.0,4.0,6.0,6.0,4.0,6.0,15.0,5.0
2015,71908.0,71908101.0,392.0,11.0,4.0,337.0,173.0,4.0,359.0,19.0
2015,71908.0,71908001.0,369.0,32.0,328.0,55.0,4.0,47.0,345.0,11.0
2015,71908.0,71908044.0,289.0,26.0,4.0,134.0,64.0,4.0,274.0,15.0
2015,71908.0,71908041.0,223.0,16.0,26.0,76.0,4.0,52.0,214.0,15.0
2015,57914.0,57914113.0,833.0,14.0,4.0,354.0,282.0,69.0,683.0,57.0
2015,170902.0,170902071.0,1011.0,89.0,4.0,93.0,4.0,93.0,19.0,49.0
2015,57922.0,57922108.0,511.0,73.0,4.0,71.0,4.0,70.0,46.0,37.0
2015,79907.0,79907114.0,749.0,7.0,4.0,397.0,173.0,218.0,569.0,33.0
2015,57912.0,57912120.0,731.0,100.0,4.0,285.0,229.0,53.0,556.0,46.0
2015,188901.0,188901143.0,677.0,8.0,4.0,93.0,4.0,91.0,484.0,55.0
2015,14802.0,14802001.0,72.0,4.0,30.0,4.0,4.0,4.0,47.0,4.0
2015,84901.0,84901011.0,10.0,4.0,8.0,4.0,4.0,4.0,4.0,4.0
2015,220905.0,220905035.0,87.0,4.0,4.0,4.0,4.0,4.0,26.0,87.0
2015,220916.0,220916120.0,44.0,4.0,4.0,4.0,4.0,4.0,15.0,43.0
2015,71902.0,71902015.0,431.0,147.0,430.0,4.0,4.0,4.0,249.0,4.0
2015,240903.0,240903110.0,792.0,177.0,4.0,284.0,302.0,4.0,430.0,44.0
2015,240903.0,240903048.0,1821.0,465.0,612.0,209.0,4.0,205.0,955.0,120.0
2015,21902.0,21902001.0,2001.0,388.0,1495.0,212.0,4.0,208.0,1294.0,153.0
2015,227904.0,227904008.0,-9999999.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2015,227913.0,227913002.0,-9999999.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2015,227901.0,227901027.0,15.0,4.0,4.0,4.0,4.0,4.0,7.0,7.0
2015,227901.0,227901036.0,-9999999.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2015,227901.0,227901030.0,58.0,4.0,4.0,10.0,4.0,9.0,34.0,16.0
2015,15907.0,15907022.0,402.0,86.0,64.0,11.0,4.0,4.0,276.0,4.0
2015,31903.0,31903112.0,416.0,18.0,4.0,135.0,134.0,4.0,382.0,32.0
2015,70903.0,70903104.0,306.0,14.0,4.0,90.0,43.0,47.0,216.0,32.0
2015,71902.0,71902143.0,367.0,25.0,4.0,143.0,138.0,4.0,349.0,39.0
2015,79901.0,79901108.0,665.0,23.0,4.0,177.0,155.0,51.0,282.0,78.0
2015,90904.0,90904107.0,388.0,18.0,4.0,31.0,4.0,27.0,178.0,39.0
2015,96904.0,96904103.0,165.0,4.0,4.0,37.0,4.0,37.0,133.0,7.0
2015,101911.0,101911114.0,805.0,78.0,4.0,114.0,96.0,8.0,513.0,61.0
2015,101912.0,101912249.0,732.0,381.0,4.0,42.0,10.0,32.0,204.0,24.0
2015,105902.0,105902105.0,679.0,37.0,4.0,63.0,57.0,5.0,544.0,65.0
2015,108904.0,108904111.0,380.0,8.0,4.0,108.0,108.0,4.0,347.0,22.0
2015,108907.0,108907103.0,628.0,127.0,4.0,210.0,195.0,4.0,447.0,40.0
2015,112901.0,112901105.0,240.0,4.0,4.0,84.0,88.0,4.0,165.0,7.0
2015,116905.0,116905107.0,356.0,23.0,4.0,101.0,51.0,45.0,320.0,26.0
2015,123907.0,123907108.0,642.0,20.0,4.0,233.0,4.0,175.0,565.0,45.0
2015,165901.0,165901118.0,850.0,4.0,4.0,260.0,223.0,32.0,601.0,55.0
2015,178904.0,178904136.0,545.0,4.0,4.0,32.0,31.0,4.0,502.0,35.0
2015,182903.0,182903105.0,687.0,39.0,4.0,65.0,4.0,61.0,519.0,51.0
2015,227901.0,227901007.0,1329.0,83.0,861.0,305.0,4.0,288.0,1138.0,200.0
2015,139909.0,139909008.0,35.0,4.0,26.0,4.0,4.0,4.0,28.0,4.0
2015,227901.0,227901140.0,498.0,42.0,4.0,113.0,189.0,16.0,363.0,66.0
2015,170902.0,170902070.0,558.0,13.0,4.0,231.0,155.0,39.0,518.0,83.0
2015,29901.0,29901043.0,854.0,104.0,364.0,59.0,4.0,59.0,534.0,86.0
2015,57912.0,57912043.0,997.0,169.0,154.0,268.0,341.0,116.0,723.0,91.0
2015,99903.0,99903041.0,110.0,9.0,4.0,4.0,4.0,4.0,85.0,10.0
2015,108906.0,108906042.0,609.0,29.0,62.0,208.0,4.0,208.0,561.0,61.0
2015,188901.0,188901047.0,1033.0,14.0,303.0,290.0,4.0,289.0,973.0,110.0
2015,14909.0,14909042.0,651.0,89.0,4.0,59.0,4.0,58.0,487.0,53.0
2015,101920.0,101920125.0,626.0,5.0,4.0,540.0,480.0,58.0,493.0,62.0
2015,31903.0,31903117.0,833.0,79.0,4.0,89.0,77.0,7.0,588.0,62.0
2015,220801.0,220801001.0,363.0,4.0,4.0,4.0,4.0,4.0,39.0,21.0
2015,221905.0,221905001.0,215.0,19.0,55.0,4.0,4.0,4.0,83.0,13.0
2015,74912.0,74912101.0,191.0,4.0,4.0,4.0,4.0,4.0,93.0,11.0
2015,74912.0,74912001.0,164.0,9.0,129.0,4.0,4.0,4.0,49.0,20.0
2015,74912.0,74912041.0,153.0,4.0,11.0,4.0,4.0,4.0,65.0,14.0
2015,108904.0,108904106.0,583.0,139.0,4.0,81.0,61.0,19.0,290.0,41.0
2015,91906.0,91906035.0,9.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2015,220905.0,220905011.0,1799.0,354.0,1758.0,65.0,4.0,63.0,1126.0,50.0
2015,14906.0,14906127.0,771.0,4.0,4.0,281.0,197.0,72.0,531.0,94.0
2015,57905.0,57905088.0,419.0,163.0,45.0,21.0,4.0,15.0,352.0,4.0
2015,107907.0,107907001.0,186.0,8.0,62.0,4.0,4.0,4.0,104.0,32.0
2015,57813.0,57813101.0,1840.0,4.0,4.0,1263.0,28.0,1199.0,1673.0,130.0
2015,46802.0,46802001.0,75.0,4.0,55.0,4.0,4.0,4.0,75.0,31.0
2015,46802.0,46802004.0,51.0,4.0,6.0,4.0,4.0,4.0,51.0,25.0
2015,220916.0,220916002.0,2416.0,173.0,1522.0,130.0,4.0,109.0,1105.0,176.0
2015,228903.0,228903001.0,330.0,24.0,311.0,12.0,4.0,12.0,209.0,30.0
2015,228903.0,228903041.0,285.0,18.0,4.0,20.0,4.0,20.0,222.0,21.0
2015,220907.0,220907123.0,988.0,148.0,4.0,94.0,50.0,42.0,255.0,127.0
2015,220907.0,220907045.0,1061.0,133.0,239.0,64.0,4.0,62.0,277.0,92.0
2015,201904.0,201904103.0,-9999999.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2015,212904.0,212904102.0,520.0,26.0,4.0,24.0,4.0,24.0,310.0,33.0
2015,212904.0,212904002.0,314.0,18.0,306.0,9.0,4.0,9.0,143.0,25.0
2015,212904.0,212904041.0,246.0,18.0,4.0,11.0,4.0,11.0,134.0,21.0
2015,3903.0,3903130.0,401.0,4.0,4.0,31.0,4.0,30.0,343.0,20.0
2015,14910.0,14910101.0,444.0,24.0,4.0,22.0,4.0,22.0,232.0,55.0
2015,14910.0,14910001.0,424.0,36.0,343.0,4.0,4.0,4.0,159.0,35.0
2015,61911.0,61911046.0,844.0,77.0,92.0,14.0,4.0,14.0,109.0,71.0
2015,101907.0,101907048.0,1412.0,79.0,411.0,209.0,4.0,199.0,932.0,118.0
2015,108904.0,108904119.0,590.0,20.0,4.0,190.0,188.0,4.0,535.0,28.0
2015,101912.0,101912328.0,104.0,4.0,4.0,4.0,4.0,4.0,99.0,5.0
2015,219903.0,219903001.0,277.0,21.0,256.0,9.0,4.0,9.0,181.0,31.0
2015,219903.0,219903101.0,298.0,4.0,4.0,30.0,4.0,30.0,245.0,28.0
2015,219903.0,219903041.0,246.0,12.0,59.0,5.0,4.0,5.0,188.0,33.0
2015,178912.0,178912002.0,30.0,4.0,21.0,4.0,4.0,4.0,26.0,4.0
2015,178912.0,178912001.0,1144.0,32.0,828.0,18.0,4.0,16.0,466.0,111.0
2015,178912.0,178912104.0,667.0,48.0,4.0,47.0,40.0,4.0,388.0,89.0
2015,178912.0,178912041.0,930.0,59.0,58.0,28.0,4.0,26.0,478.0,100.0
2015,178912.0,178912101.0,1112.0,71.0,4.0,94.0,88.0,4.0,672.0,97.0
2015,101917.0,101917132.0,569.0,27.0,4.0,55.0,4.0,4.0,254.0,52.0
2015,170904.0,170904104.0,574.0,21.0,4.0,37.0,4.0,34.0,204.0,32.0
2015,57903.0,57903001.0,2072.0,250.0,1589.0,225.0,4.0,221.0,1465.0,136.0
2015,220901.0,220901007.0,45.0,4.0,16.0,11.0,4.0,11.0,36.0,4.0
2015,220901.0,220901054.0,37.0,4.0,4.0,9.0,4.0,9.0,32.0,5.0
2015,15910.0,15910144.0,837.0,64.0,4.0,84.0,4.0,83.0,79.0,70.0
2015,101912.0,101912251.0,960.0,382.0,4.0,206.0,144.0,132.0,105.0,57.0
2015,15907.0,15907058.0,560.0,29.0,66.0,102.0,4.0,82.0,519.0,102.0
2015,101919.0,101919045.0,1000.0,168.0,432.0,78.0,4.0,75.0,545.0,110.0
2015,101840.0,101840102.0,104.0,4.0,4.0,23.0,4.0,23.0,102.0,4.0
2015,101840.0,101840101.0,235.0,27.0,4.0,8.0,4.0,8.0,220.0,10.0
2015,101840.0,101840103.0,194.0,20.0,4.0,4.0,4.0,4.0,182.0,4.0
2015,15907.0,15907244.0,197.0,4.0,4.0,61.0,60.0,4.0,197.0,8.0
2015,123907.0,123907109.0,812.0,30.0,4.0,332.0,134.0,4.0,611.0,34.0
2015,101915.0,101915049.0,1118.0,57.0,239.0,91.0,4.0,90.0,528.0,134.0
2015,57845.0,57845001.0,413.0,4.0,24.0,11.0,4.0,11.0,91.0,22.0
2015,57905.0,57905175.0,638.0,21.0,4.0,175.0,173.0,4.0,602.0,34.0
2015,2901.0,2901104.0,636.0,19.0,4.0,105.0,120.0,4.0,273.0,53.0
2015,230908.0,230908101.0,445.0,36.0,4.0,8.0,4.0,8.0,209.0,26.0
2015,230908.0,230908001.0,211.0,29.0,203.0,4.0,4.0,4.0,76.0,13.0
2015,230908.0,230908041.0,112.0,15.0,27.0,4.0,4.0,4.0,40.0,7.0
2015,14906.0,14906051.0,879.0,77.0,148.0,36.0,4.0,25.0,203.0,82.0
2015,246909.0,246909137.0,853.0,18.0,4.0,213.0,233.0,23.0,564.0,99.0
2015,230904.0,230904001.0,129.0,10.0,77.0,4.0,4.0,4.0,76.0,9.0
2015,240903.0,240903001.0,4157.0,744.0,3602.0,409.0,63.0,403.0,2337.0,299.0
2015,240903.0,240903041.0,1073.0,321.0,490.0,137.0,125.0,123.0,588.0,51.0
2015,240903.0,240903002.0,3219.0,437.0,2695.0,497.0,72.0,493.0,2548.0,244.0
2015,240903.0,240903043.0,1357.0,264.0,450.0,411.0,76.0,383.0,1136.0,115.0
2015,240903.0,240903004.0,127.0,4.0,65.0,35.0,4.0,35.0,88.0,22.0
2015,101807.0,101807101.0,139.0,4.0,4.0,4.0,4.0,4.0,36.0,10.0
2015,57808.0,57808101.0,756.0,46.0,29.0,376.0,9.0,360.0,690.0,26.0
2015,57808.0,57808102.0,1036.0,143.0,4.0,110.0,4.0,104.0,14.0,7.0
2015,161914.0,161914003.0,1610.0,254.0,1562.0,190.0,4.0,182.0,1348.0,150.0
2015,227819.0,227819101.0,304.0,9.0,4.0,61.0,4.0,57.0,168.0,18.0
2015,57911.0,57911104.0,706.0,38.0,4.0,25.0,4.0,24.0,4.0,58.0
2015,227901.0,227901177.0,236.0,4.0,4.0,141.0,126.0,13.0,225.0,29.0
2015,57803.0,57803101.0,561.0,4.0,4.0,69.0,4.0,66.0,73.0,32.0
2015,57842.0,57842102.0,428.0,4.0,4.0,232.0,4.0,202.0,370.0,25.0
2015,57842.0,57842103.0,398.0,4.0,4.0,137.0,4.0,129.0,348.0,16.0
2015,57803.0,57803043.0,510.0,4.0,123.0,138.0,4.0,137.0,366.0,22.0
2015,57803.0,57803102.0,374.0,4.0,4.0,83.0,4.0,82.0,233.0,18.0
2015,57838.0,57838007.0,409.0,4.0,4.0,107.0,4.0,112.0,331.0,20.0
2015,57838.0,57838009.0,467.0,4.0,4.0,115.0,4.0,84.0,399.0,26.0
2015,57803.0,57803003.0,282.0,4.0,4.0,82.0,4.0,82.0,196.0,21.0
2015,57838.0,57838010.0,518.0,4.0,185.0,154.0,4.0,138.0,369.0,42.0
2015,220816.0,220816102.0,345.0,4.0,4.0,119.0,4.0,116.0,285.0,25.0
2015,57842.0,57842104.0,370.0,4.0,4.0,252.0,4.0,249.0,348.0,17.0
2015,57843.0,57843001.0,312.0,4.0,300.0,26.0,4.0,33.0,206.0,21.0
2015,57843.0,57843041.0,315.0,4.0,4.0,51.0,4.0,51.0,223.0,19.0
2015,57843.0,57843101.0,615.0,4.0,4.0,70.0,4.0,47.0,469.0,41.0
2015,57803.0,57803002.0,527.0,4.0,409.0,16.0,4.0,14.0,81.0,18.0
2015,57803.0,57803041.0,470.0,4.0,4.0,32.0,4.0,27.0,86.0,28.0
2015,57838.0,57838006.0,401.0,4.0,401.0,87.0,4.0,85.0,367.0,43.0
2015,57838.0,57838002.0,380.0,4.0,126.0,144.0,4.0,140.0,337.0,37.0
2015,57838.0,57838001.0,572.0,4.0,4.0,231.0,4.0,220.0,474.0,36.0
2015,57842.0,57842001.0,424.0,4.0,419.0,184.0,4.0,228.0,383.0,29.0
2015,57842.0,57842041.0,403.0,4.0,4.0,251.0,4.0,209.0,377.0,29.0
2015,57842.0,57842101.0,533.0,4.0,4.0,387.0,4.0,371.0,496.0,34.0
2015,220816.0,220816002.0,746.0,4.0,46.0,238.0,4.0,235.0,635.0,50.0
2015,57905.0,57905222.0,621.0,59.0,4.0,420.0,418.0,4.0,579.0,41.0
2015,101914.0,101914128.0,746.0,27.0,4.0,375.0,276.0,97.0,503.0,86.0
2015,227806.0,227806034.0,9.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2015,227806.0,227806035.0,21.0,4.0,4.0,4.0,4.0,4.0,6.0,4.0
2015,212804.0,212804102.0,125.0,7.0,4.0,4.0,4.0,4.0,29.0,7.0
2015,212804.0,212804103.0,175.0,4.0,4.0,4.0,4.0,4.0,38.0,8.0
2015,212804.0,212804001.0,245.0,13.0,4.0,4.0,4.0,4.0,38.0,18.0
2015,232904.0,232904001.0,205.0,6.0,67.0,11.0,4.0,10.0,93.0,24.0
2015,68803.0,68803001.0,301.0,52.0,4.0,4.0,4.0,4.0,29.0,14.0
2015,232903.0,232903001.0,1328.0,100.0,1088.0,41.0,4.0,38.0,918.0,167.0
2015,15904.0,15904106.0,845.0,20.0,4.0,209.0,291.0,4.0,724.0,54.0
2015,15915.0,15915056.0,1349.0,166.0,241.0,39.0,4.0,33.0,729.0,121.0
2015,122902.0,122902001.0,39.0,4.0,4.0,10.0,4.0,10.0,27.0,4.0
2015,71905.0,71905017.0,398.0,119.0,396.0,5.0,4.0,5.0,272.0,7.0
2015,43907.0,43907108.0,505.0,38.0,4.0,13.0,4.0,11.0,71.0,44.0
2015,15915.0,15915113.0,444.0,14.0,4.0,9.0,4.0,4.0,327.0,56.0
2015,18904.0,18904101.0,332.0,10.0,4.0,36.0,4.0,36.0,219.0,47.0
2015,18904.0,18904001.0,188.0,5.0,104.0,4.0,4.0,4.0,99.0,17.0
2015,18904.0,18904041.0,101.0,6.0,4.0,9.0,4.0,9.0,66.0,15.0
2015,101920.0,101920115.0,573.0,87.0,4.0,74.0,4.0,71.0,89.0,32.0
2015,57922.0,57922110.0,638.0,77.0,4.0,202.0,4.0,199.0,42.0,31.0
2015,170908.0,170908109.0,660.0,46.0,4.0,155.0,201.0,28.0,398.0,67.0
2015,61902.0,61902127.0,535.0,29.0,4.0,29.0,4.0,29.0,165.0,85.0
2015,96905.0,96905001.0,189.0,9.0,79.0,9.0,4.0,9.0,91.0,17.0
2015,108916.0,108916106.0,338.0,39.0,4.0,230.0,230.0,4.0,309.0,24.0
2015,108916.0,108916041.0,608.0,49.0,183.0,231.0,4.0,231.0,568.0,37.0
2015,49903.0,49903101.0,319.0,4.0,4.0,44.0,4.0,44.0,175.0,38.0
2015,108916.0,108916102.0,461.0,21.0,4.0,388.0,387.0,4.0,427.0,27.0
2015,227909.0,227909103.0,493.0,41.0,4.0,23.0,4.0,21.0,34.0,51.0
2015,49903.0,49903001.0,188.0,15.0,164.0,5.0,4.0,5.0,82.0,19.0
2015,108916.0,108916001.0,1107.0,94.0,812.0,279.0,4.0,279.0,1033.0,65.0
2015,108916.0,108916042.0,662.0,72.0,4.0,321.0,4.0,320.0,603.0,35.0
2015,108916.0,108916003.0,-9999999.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2015,49903.0,49903041.0,237.0,15.0,56.0,18.0,4.0,18.0,130.0,26.0
2015,71905.0,71905047.0,729.0,75.0,129.0,194.0,80.0,131.0,647.0,69.0
2015,108916.0,108916103.0,511.0,9.0,4.0,433.0,433.0,4.0,488.0,15.0
2015,108916.0,108916105.0,374.0,9.0,4.0,335.0,334.0,4.0,339.0,16.0
2015,101912.0,101912285.0,870.0,134.0,4.0,304.0,240.0,39.0,753.0,56.0
2015,91908.0,91908101.0,545.0,23.0,4.0,22.0,4.0,22.0,180.0,44.0
2015,91908.0,91908001.0,447.0,45.0,413.0,4.0,4.0,4.0,94.0,30.0
2015,91908.0,91908041.0,407.0,47.0,24.0,7.0,4.0,7.0,116.0,36.0
2015,123908.0,123908105.0,362.0,4.0,4.0,19.0,4.0,19.0,154.0,41.0
2015,234906.0,234906001.0,725.0,63.0,676.0,8.0,4.0,4.0,331.0,59.0
2015,55901.0,55901001.0,245.0,22.0,142.0,11.0,4.0,10.0,175.0,16.0
2015,234906.0,234906103.0,327.0,13.0,4.0,34.0,4.0,33.0,191.0,34.0
2015,234906.0,234906041.0,372.0,32.0,44.0,15.0,4.0,14.0,187.0,40.0
2015,234906.0,234906104.0,495.0,32.0,4.0,23.0,4.0,22.0,263.0,64.0
2015,158906.0,158906102.0,249.0,18.0,4.0,6.0,4.0,6.0,159.0,22.0
2015,158906.0,158906002.0,306.0,37.0,279.0,4.0,4.0,4.0,153.0,28.0
2015,234904.0,234904002.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2015,220905.0,220905135.0,345.0,14.0,4.0,132.0,82.0,42.0,322.0,31.0
2015,184907.0,184907101.0,472.0,18.0,4.0,18.0,4.0,18.0,79.0,41.0
2015,246913.0,246913005.0,2062.0,520.0,1603.0,29.0,4.0,29.0,147.0,106.0
2015,43905.0,43905054.0,1034.0,209.0,136.0,21.0,4.0,18.0,74.0,77.0
2015,108808.0,108808101.0,1253.0,4.0,212.0,339.0,274.0,61.0,1017.0,45.0
2015,108808.0,108808103.0,573.0,4.0,4.0,260.0,259.0,4.0,453.0,11.0
2015,108808.0,108808104.0,507.0,4.0,4.0,218.0,193.0,23.0,427.0,20.0
2015,57914.0,57914042.0,788.0,46.0,164.0,129.0,4.0,115.0,649.0,98.0
2015,101814.0,101814101.0,734.0,4.0,4.0,164.0,4.0,149.0,725.0,18.0
2015,180902.0,180902101.0,160.0,4.0,4.0,4.0,4.0,4.0,51.0,13.0
2015,180902.0,180902001.0,199.0,11.0,139.0,4.0,4.0,4.0,57.0,15.0
2015,31901.0,31901047.0,904.0,127.0,195.0,124.0,4.0,115.0,800.0,112.0
2015,20905.0,20905110.0,648.0,15.0,4.0,127.0,122.0,4.0,576.0,48.0
2015,212903.0,212903102.0,429.0,20.0,4.0,24.0,4.0,22.0,210.0,37.0
2015,14906.0,14906126.0,516.0,13.0,4.0,36.0,4.0,32.0,308.0,75.0
2015,220901.0,220901006.0,296.0,9.0,171.0,26.0,4.0,25.0,170.0,11.0
2015,126908.0,126908101.0,628.0,50.0,4.0,213.0,87.0,122.0,456.0,32.0
2015,126908.0,126908001.0,518.0,38.0,374.0,35.0,4.0,32.0,353.0,32.0
2015,126908.0,126908041.0,443.0,54.0,92.0,86.0,4.0,84.0,320.0,35.0
2015,126908.0,126908102.0,367.0,4.0,4.0,131.0,53.0,77.0,272.0,12.0
2015,226908.0,226908101.0,142.0,4.0,4.0,10.0,4.0,10.0,71.0,12.0
2015,226908.0,226908001.0,139.0,11.0,103.0,4.0,4.0,4.0,69.0,24.0
2015,41902.0,41902102.0,-9999999.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2015,31901.0,31901126.0,897.0,73.0,4.0,527.0,524.0,4.0,886.0,60.0
2015,57909.0,57909147.0,501.0,5.0,4.0,209.0,169.0,36.0,287.0,37.0
2015,244903.0,244903001.0,526.0,60.0,347.0,17.0,4.0,17.0,218.0,41.0
2015,31903.0,31903043.0,738.0,34.0,141.0,79.0,4.0,79.0,542.0,115.0
2015,244903.0,244903041.0,475.0,40.0,4.0,26.0,4.0,26.0,300.0,55.0
2015,57909.0,57909054.0,1247.0,35.0,224.0,124.0,4.0,115.0,562.0,119.0
2015,220905.0,220905159.0,500.0,4.0,4.0,307.0,282.0,8.0,459.0,52.0
2015,15904.0,15904113.0,545.0,13.0,4.0,136.0,153.0,4.0,512.0,47.0
2015,246906.0,246906106.0,554.0,10.0,4.0,280.0,316.0,10.0,368.0,33.0
2015,214903.0,214903109.0,714.0,20.0,4.0,660.0,660.0,4.0,656.0,33.0
2015,31901.0,31901009.0,2182.0,420.0,2065.0,123.0,4.0,115.0,2042.0,161.0
2015,108908.0,108908002.0,1849.0,210.0,1782.0,197.0,4.0,186.0,1349.0,171.0
2015,108902.0,108902046.0,1004.0,156.0,129.0,478.0,4.0,467.0,763.0,82.0
2015,214901.0,214901044.0,903.0,181.0,76.0,398.0,4.0,398.0,836.0,85.0
2015,246909.0,246909111.0,507.0,25.0,4.0,145.0,144.0,26.0,360.0,40.0
2015,235902.0,235902114.0,571.0,39.0,4.0,14.0,4.0,14.0,220.0,60.0
2015,57905.0,57905153.0,583.0,61.0,4.0,115.0,76.0,13.0,340.0,43.0
2015,235902.0,235902013.0,1862.0,79.0,1307.0,37.0,4.0,36.0,975.0,175.0
2015,31901.0,31901113.0,438.0,13.0,4.0,261.0,255.0,4.0,420.0,44.0
2015,235902.0,235902008.0,41.0,4.0,28.0,4.0,4.0,4.0,41.0,4.0
2015,101911.0,101911122.0,889.0,94.0,4.0,106.0,75.0,12.0,367.0,104.0
2015,235902.0,235902014.0,1720.0,80.0,1268.0,31.0,4.0,31.0,772.0,141.0
2015,101902.0,101902008.0,470.0,139.0,313.0,4.0,4.0,4.0,353.0,4.0
2015,84910.0,84910048.0,991.0,31.0,440.0,45.0,6.0,38.0,160.0,107.0
2015,101865.0,101865001.0,119.0,4.0,72.0,4.0,4.0,4.0,94.0,15.0
2015,101865.0,101865002.0,292.0,4.0,12.0,4.0,4.0,4.0,256.0,24.0
2015,101865.0,101865003.0,223.0,4.0,156.0,4.0,4.0,4.0,210.0,4.0
