YEAR,CAMPUS ID,HIGH SCHOOL STUDENTS,NOT FOUND,NOT TRACKABLE
2018,3903001.0,493,206,12
2018,,0,0,0
2018,3801001.0,45,22,0
2018,,0,0,0
2018,3906001.0,27,20,0
2018,,0,0,0
2018,4901001.0,210,103,7
2018,,0,0,0
2018,5901001.0,32,9,1
2018,,0,0,0
2018,5902001.0,68,25,0
2018,,0,0,0
2018,5904001.0,39,15,0
2018,,0,0,0
2018,7901001.0,39,27,0
2018,,0,0,0
2018,7902001.0,92,49,0
2018,,0,0,0
2018,7904001.0,106,60,1
2018,,0,0,0
2018,7905001.0,212,116,2
2018,,0,0,0
2018,7906001.0,116,66,0
2018,,0,0,0
2018,8901001.0,152,68,9
2018,,0,0,0
2018,8903001.0,55,22,1
2018,,0,0,0
2018,8902001.0,234,109,8
2018,,0,0,0
2018,9901001.0,84,43,6
2018,,0,0,0
2018,10902001.0,147,87,1
2018,,0,0,0
2018,11901001.0,290,168,15
2018,,0,0,0
2018,11901002.0,310,151,22
2018,,0,0,0
2018,11901005.0,47,22,4
2018,,0,0,0
2018,11901022.0,133,119,13
2018,,0,0,0
2018,11902001.0,270,145,15
2018,,0,0,0
2018,11902004.0,46,42,2
2018,,0,0,0
2018,11904002.0,122,64,2
2018,,0,0,0
2018,12901001.0,36,12,0
2018,,0,0,0
2018,13901001.0,229,124,4
2018,,0,0,0
2018,13903001.0,34,16,0
2018,,0,0,0
2018,13905001.0,64,23,1
2018,,0,0,0
2018,14901001.0,101,43,0
2018,,0,0,0
2018,14903001.0,673,341,15
2018,,0,0,0
2018,14903005.0,125,58,0
2018,,0,0,0
2018,14905001.0,57,28,0
2018,,0,0,0
2018,14906002.0,558,277,17
2018,,0,0,0
2018,14906007.0,550,239,7
2018,,0,0,0
2018,14906001.0,489,302,9
2018,,0,0,0
2018,14906006.0,196,154,5
2018,,0,0,0
2018,14906008.0,442,246,16
2018,,0,0,0
2018,14804006.0,56,10,1
2018,,0,0,0
2018,14804005.0,40,27,1
2018,,0,0,0
2018,14801008.0,72,57,3
2018,,0,0,0
2018,14801007.0,64,57,1
2018,,0,0,0
2018,14801006.0,61,50,4
2018,,0,0,0
2018,14801005.0,51,43,5
2018,,0,0,0
2018,14801004.0,33,30,0
2018,,0,0,0
2018,14801010.0,34,32,0
2018,,0,0,0
2018,14801002.0,115,101,2
2018,,0,0,0
2018,14801001.0,95,82,1
2018,,0,0,0
2018,14907001.0,96,37,2
2018,,0,0,0
2018,14908001.0,116,36,3
2018,,0,0,0
2018,14909008.0,83,72,4
2018,,0,0,0
2018,14909002.0,402,196,17
2018,,0,0,0
2018,14910001.0,85,45,0
2018,,0,0,0
2018,15901001.0,385,146,15
2018,,0,0,0
2018,15834001.0,33,7,4
2018,,0,0,0
2018,15830001.0,97,54,3
2018,,0,0,0
2018,15911001.0,709,419,7
2018,,0,0,0
2018,15905002.0,250,150,9
2018,,0,0,0
2018,15905003.0,293,160,10
2018,,0,0,0
2018,15914001.0,99,43,1
2018,,0,0,0
2018,15802001.0,29,25,2
2018,,0,0,0
2018,15835002.0,35,12,1
2018,,0,0,0
2018,15904004.0,204,182,9
2018,,0,0,0
2018,15904001.0,362,139,16
2018,,0,0,0
2018,15904011.0,89,33,1
2018,,0,0,0
2018,15904002.0,355,136,10
2018,,0,0,0
2018,15828008.0,50,8,5
2018,,0,0,0
2018,15828007.0,31,3,1
2018,,0,0,0
2018,15828001.0,83,29,6
2018,,0,0,0
2018,15833001.0,40,24,0
2018,,0,0,0
2018,15822010.0,69,6,3
2018,,0,0,0
2018,15822001.0,50,28,2
2018,,0,0,0
2018,15916009.0,100,22,0
2018,,0,0,0
2018,15916001.0,819,489,18
2018,,0,0,0
2018,15916003.0,98,82,1
2018,,0,0,0
2018,15916008.0,463,288,8
2018,,0,0,0
2018,15826001.0,137,39,9
2018,,0,0,0
2018,15913001.0,37,24,1
2018,,0,0,0
2018,15805001.0,55,19,2
2018,,0,0,0
2018,15910008.0,194,175,4
2018,,0,0,0
2018,15910003.0,709,260,34
2018,,0,0,0
2018,15910009.0,112,43,2
2018,,0,0,0
2018,15910014.0,748,283,13
2018,,0,0,0
2018,15910001.0,551,294,34
2018,,0,0,0
2018,15910002.0,539,256,20
2018,,0,0,0
2018,15910005.0,722,380,16
2018,,0,0,0
2018,15910007.0,841,266,39
2018,,0,0,0
2018,15910004.0,651,358,23
2018,,0,0,0
2018,15915023.0,613,205,16
2018,,0,0,0
2018,15915024.0,683,306,9
2018,,0,0,0
2018,15915011.0,257,189,12
2018,,0,0,0
2018,15915005.0,617,264,15
2018,,0,0,0
2018,15915006.0,190,40,4
2018,,0,0,0
2018,15915001.0,608,339,25
2018,,0,0,0
2018,15915002.0,597,313,22
2018,,0,0,0
2018,15915003.0,583,268,21
2018,,0,0,0
2018,15915016.0,804,291,17
2018,,0,0,0
2018,15915022.0,625,329,8
2018,,0,0,0
2018,15915007.0,704,341,11
2018,,0,0,0
2018,15915019.0,690,325,11
2018,,0,0,0
2018,15801003.0,35,31,2
2018,,0,0,0
2018,15801002.0,26,10,0
2018,,0,0,0
2018,15801001.0,60,55,3
2018,,0,0,0
2018,15814001.0,31,28,2
2018,,0,0,0
2018,15906001.0,114,40,1
2018,,0,0,0
2018,15907001.0,384,214,13
2018,,0,0,0
2018,15907002.0,302,166,15
2018,,0,0,0
2018,15907024.0,85,74,2
2018,,0,0,0
2018,15907003.0,367,196,15
2018,,0,0,0
2018,15907004.0,82,27,3
2018,,0,0,0
2018,15907005.0,326,188,8
2018,,0,0,0
2018,15907006.0,237,144,9
2018,,0,0,0
2018,15907007.0,361,190,20
2018,,0,0,0
2018,15907008.0,286,157,18
2018,,0,0,0
2018,15907025.0,58,25,4
2018,,0,0,0
2018,15907022.0,96,15,1
2018,,0,0,0
2018,15907023.0,42,5,0
2018,,0,0,0
2018,15806003.0,29,17,0
2018,,0,0,0
2018,15827001.0,66,31,1
2018,,0,0,0
2018,15909001.0,259,129,8
2018,,0,0,0
2018,15908001.0,539,299,17
2018,,0,0,0
2018,15917001.0,356,212,11
2018,,0,0,0
2018,15912011.0,159,133,11
2018,,0,0,0
2018,15912001.0,753,369,14
2018,,0,0,0
2018,16902001.0,70,32,4
2018,,0,0,0
2018,16901001.0,69,34,0
2018,,0,0,0
2018,18901001.0,82,37,2
2018,,0,0,0
2018,18902001.0,30,9,2
2018,,0,0,0
2018,18904001.0,43,18,1
2018,,0,0,0
2018,19901001.0,59,35,0
2018,,0,0,0
2018,19902002.0,79,54,3
2018,,0,0,0
2018,19908001.0,170,107,0
2018,,0,0,0
2018,19903001.0,29,18,0
2018,,0,0,0
2018,19905001.0,96,61,1
2018,,0,0,0
2018,19912001.0,145,81,3
2018,,0,0,0
2018,19906001.0,85,50,1
2018,,0,0,0
2018,19909001.0,31,19,0
2018,,0,0,0
2018,19907003.0,49,41,0
2018,,0,0,0
2018,19907002.0,374,226,6
2018,,0,0,0
2018,20901001.0,631,293,39
2018,,0,0,0
2018,20901005.0,44,29,1
2018,,0,0,0
2018,20901002.0,508,221,25
2018,,0,0,0
2018,20901006.0,353,156,18
2018,,0,0,0
2018,20902001.0,454,228,10
2018,,0,0,0
2018,20905006.0,101,85,6
2018,,0,0,0
2018,20905001.0,227,125,7
2018,,0,0,0
2018,20905002.0,515,192,9
2018,,0,0,0
2018,20907001.0,210,105,5
2018,,0,0,0
2018,20904001.0,43,19,0
2018,,0,0,0
2018,20908007.0,577,194,15
2018,,0,0,0
2018,20908004.0,68,59,2
2018,,0,0,0
2018,20908001.0,722,259,16
2018,,0,0,0
2018,20908009.0,264,97,15
2018,,0,0,0
2018,20906002.0,154,65,1
2018,,0,0,0
2018,21902003.0,80,13,1
2018,,0,0,0
2018,21902002.0,365,205,18
2018,,0,0,0
2018,21902017.0,138,115,12
2018,,0,0,0
2018,21902001.0,467,238,34
2018,,0,0,0
2018,21901001.0,419,156,18
2018,,0,0,0
2018,21901002.0,28,25,2
2018,,0,0,0
2018,21901003.0,462,165,37
2018,,0,0,0
2018,22901001.0,77,45,0
2018,,0,0,0
2018,24901001.0,101,56,0
2018,,0,0,0
2018,25901001.0,75,41,2
2018,,0,0,0
2018,25902001.0,195,107,3
2018,,0,0,0
2018,25909001.0,93,41,1
2018,,0,0,0
2018,25905001.0,26,14,0
2018,,0,0,0
2018,26901001.0,133,59,4
2018,,0,0,0
2018,26903002.0,43,22,1
2018,,0,0,0
2018,26902001.0,33,23,1
2018,,0,0,0
2018,27903001.0,179,83,3
2018,,0,0,0
2018,27903003.0,53,47,0
2018,,0,0,0
2018,27904002.0,39,33,1
2018,,0,0,0
2018,27904001.0,243,135,7
2018,,0,0,0
2018,28902001.0,327,205,23
2018,,0,0,0
2018,28902038.0,31,27,3
2018,,0,0,0
2018,28903001.0,85,56,4
2018,,0,0,0
2018,29901001.0,232,126,8
2018,,0,0,0
2018,29901003.0,44,41,0
2018,,0,0,0
2018,30902001.0,87,39,0
2018,,0,0,0
2018,31901008.0,101,6,1
2018,,0,0,0
2018,31901006.0,108,79,16
2018,,0,0,0
2018,31901001.0,605,171,28
2018,,0,0,0
2018,31901127.0,65,46,12
2018,,0,0,0
2018,31901007.0,491,222,32
2018,,0,0,0
2018,31901003.0,501,191,33
2018,,0,0,0
2018,31901002.0,426,193,45
2018,,0,0,0
2018,31901004.0,517,211,25
2018,,0,0,0
2018,31901009.0,439,120,14
2018,,0,0,0
2018,31903005.0,78,17,0
2018,,0,0,0
2018,31903001.0,528,252,27
2018,,0,0,0
2018,31903002.0,454,198,10
2018,,0,0,0
2018,31903008.0,74,8,1
2018,,0,0,0
2018,31903003.0,62,54,2
2018,,0,0,0
2018,31905002.0,32,26,2
2018,,0,0,0
2018,31905001.0,202,73,2
2018,,0,0,0
2018,31906001.0,747,307,41
2018,,0,0,0
2018,31909001.0,150,66,21
2018,,0,0,0
2018,31911001.0,149,60,6
2018,,0,0,0
2018,31912009.0,76,62,7
2018,,0,0,0
2018,31912001.0,597,258,26
2018,,0,0,0
2018,31913001.0,48,24,4
2018,,0,0,0
2018,31914001.0,71,21,4
2018,,0,0,0
2018,31916003.0,128,21,2
2018,,0,0,0
2018,31916001.0,159,31,6
2018,,0,0,0
2018,31916004.0,178,25,3
2018,,0,0,0
2018,31916005.0,154,28,1
2018,,0,0,0
2018,32902002.0,162,66,9
2018,,0,0,0
2018,33902001.0,52,29,0
2018,,0,0,0
2018,34901001.0,112,71,1
2018,,0,0,0
2018,34903001.0,88,50,3
2018,,0,0,0
2018,34905002.0,55,28,0
2018,,0,0,0
2018,34906001.0,34,21,0
2018,,0,0,0
2018,34907001.0,67,49,1
2018,,0,0,0
2018,35901001.0,67,39,1
2018,,0,0,0
2018,36901001.0,102,53,0
2018,,0,0,0
2018,36902001.0,386,129,3
2018,,0,0,0
2018,36903001.0,95,41,11
2018,,0,0,0
2018,37901001.0,50,28,1
2018,,0,0,0
2018,37904002.0,291,156,19
2018,,0,0,0
2018,37908001.0,47,18,5
2018,,0,0,0
2018,37907002.0,106,52,0
2018,,0,0,0
2018,38901001.0,53,26,1
2018,,0,0,0
2018,39902001.0,70,32,0
2018,,0,0,0
2018,39903001.0,37,25,1
2018,,0,0,0
2018,42901001.0,62,27,0
2018,,0,0,0
2018,43901001.0,"1,499",636,51
2018,,0,0,0
2018,43902001.0,209,103,11
2018,,0,0,0
2018,43917001.0,53,24,4
2018,,0,0,0
2018,43903001.0,163,81,5
2018,,0,0,0
2018,43918001.0,131,61,7
2018,,0,0,0
2018,43904001.0,113,58,3
2018,,0,0,0
2018,43905002.0,466,170,13
2018,,0,0,0
2018,43905001.0,360,153,20
2018,,0,0,0
2018,43905007.0,509,168,15
2018,,0,0,0
2018,43905009.0,492,187,51
2018,,0,0,0
2018,43905006.0,507,174,25
2018,,0,0,0
2018,43905008.0,448,194,27
2018,,0,0,0
2018,43905010.0,425,169,38
2018,,0,0,0
2018,43905005.0,453,191,16
2018,,0,0,0
2018,43801001.0,32,19,0
2018,,0,0,0
2018,43919001.0,366,188,9
2018,,0,0,0
2018,43907007.0,640,291,20
2018,,0,0,0
2018,43907002.0,703,280,37
2018,,0,0,0
2018,43907004.0,535,257,32
2018,,0,0,0
2018,43908001.0,190,91,5
2018,,0,0,0
2018,43910006.0,"1,289",418,108
2018,,0,0,0
2018,43910008.0,102,38,13
2018,,0,0,0
2018,43910001.0,"1,275",430,86
2018,,0,0,0
2018,43910010.0,"1,359",513,104
2018,,0,0,0
2018,43911001.0,251,140,23
2018,,0,0,0
2018,43912001.0,654,313,16
2018,,0,0,0
2018,43914004.0,107,85,10
2018,,0,0,0
2018,43914003.0,382,139,14
2018,,0,0,0
2018,43914001.0,490,184,14
2018,,0,0,0
2018,44902001.0,33,11,0
2018,,0,0,0
2018,45902001.0,109,50,3
2018,,0,0,0
2018,45903001.0,76,25,2
2018,,0,0,0
2018,45905002.0,50,13,1
2018,,0,0,0
2018,46902001.0,568,278,17
2018,,0,0,0
2018,46902003.0,239,153,5
2018,,0,0,0
2018,46902201.0,103,80,12
2018,,0,0,0
2018,46902007.0,51,19,1
2018,,0,0,0
2018,46902002.0,623,268,12
2018,,0,0,0
2018,46901001.0,570,272,13
2018,,0,0,0
2018,46901038.0,129,111,9
2018,,0,0,0
2018,47901001.0,65,21,3
2018,,0,0,0
2018,47902001.0,43,13,1
2018,,0,0,0
2018,49905001.0,77,36,1
2018,,0,0,0
2018,49906001.0,38,11,1
2018,,0,0,0
2018,49901001.0,160,74,10
2018,,0,0,0
2018,49907001.0,36,9,0
2018,,0,0,0
2018,49902001.0,41,11,0
2018,,0,0,0
2018,49903001.0,47,20,3
2018,,0,0,0
2018,50910001.0,461,255,3
2018,,0,0,0
2018,50910005.0,64,59,1
2018,,0,0,0
2018,50902001.0,204,113,4
2018,,0,0,0
2018,50909001.0,26,15,0
2018,,0,0,0
2018,52901001.0,75,29,3
2018,,0,0,0
2018,53001001.0,42,21,1
2018,,0,0,0
2018,54903001.0,30,13,0
2018,,0,0,0
2018,55901001.0,31,15,1
2018,,0,0,0
2018,56901001.0,116,56,11
2018,,0,0,0
2018,57829002.0,70,37,9
2018,,0,0,0
2018,57806101.0,31,12,3
2018,,0,0,0
2018,57903006.0,454,171,38
2018,,0,0,0
2018,57903010.0,80,18,3
2018,,0,0,0
2018,57903003.0,61,45,8
2018,,0,0,0
2018,57903007.0,207,79,14
2018,,0,0,0
2018,57903002.0,399,156,41
2018,,0,0,0
2018,57903001.0,434,174,38
2018,,0,0,0
2018,57904003.0,100,17,0
2018,,0,0,0
2018,57904001.0,503,214,9
2018,,0,0,0
2018,57922001.0,818,266,27
2018,,0,0,0
2018,57922003.0,63,28,1
2018,,0,0,0
2018,57905003.0,97,31,9
2018,,0,0,0
2018,57905381.0,50,10,5
2018,,0,0,0
2018,57905034.0,223,126,12
2018,,0,0,0
2018,57905001.0,378,150,36
2018,,0,0,0
2018,57905023.0,207,96,14
2018,,0,0,0
2018,57905090.0,54,16,3
2018,,0,0,0
2018,57905028.0,231,78,49
2018,,0,0,0
2018,57905013.0,98,57,11
2018,,0,0,0
2018,57905017.0,310,141,39
2018,,0,0,0
2018,57905006.0,249,85,29
2018,,0,0,0
2018,57905035.0,65,22,3
2018,,0,0,0
2018,57905032.0,74,28,6
2018,,0,0,0
2018,57905389.0,84,63,10
2018,,0,0,0
2018,57905038.0,92,19,5
2018,,0,0,0
2018,57905008.0,254,106,29
2018,,0,0,0
2018,57905085.0,80,25,1
2018,,0,0,0
2018,57905012.0,151,62,25
2018,,0,0,0
2018,57905009.0,102,44,4
2018,,0,0,0
2018,57905005.0,511,168,65
2018,,0,0,0
2018,57905024.0,209,82,33
2018,,0,0,0
2018,57905037.0,84,22,3
2018,,0,0,0
2018,57905039.0,68,31,3
2018,,0,0,0
2018,57905033.0,134,24,14
2018,,0,0,0
2018,57905036.0,134,29,9
2018,,0,0,0
2018,57905026.0,103,32,7
2018,,0,0,0
2018,57905015.0,278,141,22
2018,,0,0,0
2018,57905025.0,916,386,89
2018,,0,0,0
2018,57905016.0,233,116,7
2018,,0,0,0
2018,57905018.0,468,198,44
2018,,0,0,0
2018,57905007.0,324,100,84
2018,,0,0,0
2018,57905088.0,101,23,3
2018,,0,0,0
2018,57905002.0,309,109,33
2018,,0,0,0
2018,57905021.0,454,155,54
2018,,0,0,0
2018,57905014.0,369,187,51
2018,,0,0,0
2018,57905380.0,171,91,15
2018,,0,0,0
2018,57905022.0,419,169,51
2018,,0,0,0
2018,57906001.0,699,296,15
2018,,0,0,0
2018,57906003.0,101,86,5
2018,,0,0,0
2018,57907001.0,824,397,27
2018,,0,0,0
2018,57907004.0,99,77,9
2018,,0,0,0
2018,57834003.0,55,50,0
2018,,0,0,0
2018,57834001.0,199,151,25
2018,,0,0,0
2018,57834004.0,72,64,1
2018,,0,0,0
2018,57909002.0,595,260,42
2018,,0,0,0
2018,57909005.0,482,142,19
2018,,0,0,0
2018,57909006.0,230,170,35
2018,,0,0,0
2018,57909004.0,622,220,44
2018,,0,0,0
2018,57909008.0,426,189,24
2018,,0,0,0
2018,57909009.0,618,273,22
2018,,0,0,0
2018,57909003.0,420,233,61
2018,,0,0,0
2018,57909010.0,659,244,35
2018,,0,0,0
2018,57831002.0,34,17,0
2018,,0,0,0
2018,57910009.0,382,323,29
2018,,0,0,0
2018,57910001.0,92,32,2
2018,,0,0,0
2018,57910002.0,548,224,36
2018,,0,0,0
2018,57910010.0,370,114,19
2018,,0,0,0
2018,57910003.0,712,201,30
2018,,0,0,0
2018,57910053.0,39,9,5
2018,,0,0,0
2018,57911001.0,551,341,12
2018,,0,0,0
2018,57830002.0,99,53,17
2018,,0,0,0
2018,57848003.0,111,30,7
2018,57848006.0,65,16,7
2018,,0,0,0
2018,57848009.0,32,12,1
2018,,0,0,0
2018,57912002.0,567,242,82
2018,,0,0,0
2018,57912006.0,405,143,32
2018,,0,0,0
2018,57912003.0,634,243,74
2018,,0,0,0
2018,57912004.0,548,268,75
2018,,0,0,0
2018,57913001.0,479,220,18
2018,,0,0,0
2018,57846001.0,29,17,2
2018,,0,0,0
2018,57807002.0,199,78,3
2018,,0,0,0
2018,57807001.0,111,46,3
2018,,0,0,0
2018,57914005.0,531,225,12
2018,,0,0,0
2018,57914656.0,131,90,15
2018,,0,0,0
2018,57914001.0,637,310,48
2018,,0,0,0
2018,57914002.0,611,262,44
2018,,0,0,0
2018,57914004.0,411,183,6
2018,,0,0,0
2018,57914003.0,419,195,19
2018,,0,0,0
2018,57916005.0,580,230,40
2018,,0,0,0
2018,57916002.0,541,233,46
2018,,0,0,0
2018,57916004.0,538,221,42
2018,,0,0,0
2018,57916003.0,596,228,65
2018,,0,0,0
2018,57840001.0,255,31,5
2018,,0,0,0
2018,57919001.0,125,31,2
2018,,0,0,0
2018,57804006.0,83,66,13
2018,,0,0,0
2018,57804005.0,126,104,6
2018,,0,0,0
2018,57804003.0,166,106,46
2018,,0,0,0
2018,57804004.0,154,131,10
2018,,0,0,0
2018,57804001.0,177,135,23
2018,,0,0,0
2018,57804002.0,268,210,35
2018,,0,0,0
2018,57804008.0,134,110,16
2018,,0,0,0
2018,57804007.0,150,118,13
2018,,0,0,0
2018,57804013.0,74,57,10
2018,,0,0,0
2018,57804010.0,108,85,13
2018,,0,0,0
2018,57804009.0,119,100,10
2018,,0,0,0
2018,57804012.0,85,67,12
2018,,0,0,0
2018,57804011.0,102,85,2
2018,,0,0,0
2018,57845001.0,33,10,0
2018,,0,0,0
2018,57803002.0,98,22,3
2018,,0,0,0
2018,57803007.0,45,12,4
2018,,0,0,0
2018,57803006.0,83,19,4
2018,,0,0,0
2018,57803013.0,71,22,12
2018,,0,0,0
2018,57803005.0,81,28,12
2018,,0,0,0
2018,57803014.0,38,11,6
2018,,0,0,0
2018,57803010.0,77,24,6
2018,,0,0,0
2018,57803009.0,74,28,11
2018,,0,0,0
2018,57803004.0,88,24,9
2018,,0,0,0
2018,57847001.0,73,29,2
2018,,0,0,0
2018,57828001.0,60,45,7
2018,,0,0,0
2018,57828002.0,50,37,5
2018,,0,0,0
2018,57828003.0,71,39,7
2018,,0,0,0
2018,57828004.0,70,54,4
2018,,0,0,0
2018,57828005.0,79,66,1
2018,,0,0,0
2018,58906001.0,120,45,4
2018,,0,0,0
2018,59901004.0,37,34,2
2018,,0,0,0
2018,59901001.0,201,111,9
2018,,0,0,0
2018,60902001.0,64,34,1
2018,,0,0,0
2018,61910001.0,196,79,5
2018,,0,0,0
2018,61907001.0,167,90,4
2018,,0,0,0
2018,61901003.0,437,163,67
2018,,0,0,0
2018,61901039.0,38,22,8
2018,,0,0,0
2018,61901007.0,598,193,61
2018,,0,0,0
2018,61901008.0,323,140,41
2018,,0,0,0
2018,61901002.0,439,167,53
2018,,0,0,0
2018,61905001.0,145,65,3
2018,,0,0,0
2018,61912001.0,289,122,10
2018,,0,0,0
2018,61902010.0,932,410,36
2018,,0,0,0
2018,61902008.0,814,292,47
2018,,0,0,0
2018,61902005.0,165,129,19
2018,,0,0,0
2018,61902001.0,"1,012",475,99
2018,,0,0,0
2018,61902002.0,789,302,23
2018,,0,0,0
2018,61902004.0,486,246,23
2018,,0,0,0
2018,61914001.0,496,260,34
2018,,0,0,0
2018,61911007.0,592,280,22
2018,,0,0,0
2018,61911001.0,378,183,19
2018,,0,0,0
2018,61911011.0,449,196,21
2018,,0,0,0
2018,61903001.0,74,27,8
2018,,0,0,0
2018,61906001.0,101,47,1
2018,,0,0,0
2018,61908001.0,178,86,16
2018,,0,0,0
2018,62901001.0,163,92,0
2018,,0,0,0
2018,62903001.0,106,46,4
2018,,0,0,0
2018,62904001.0,45,22,1
2018,,0,0,0
2018,64903001.0,142,65,0
2018,,0,0,0
2018,65901001.0,31,10,0
2018,,0,0,0
2018,66901001.0,28,10,0
2018,,0,0,0
2018,66903002.0,44,29,0
2018,,0,0,0
2018,66902001.0,103,56,3
2018,,0,0,0
2018,67902001.0,50,17,0
2018,,0,0,0
2018,67903001.0,80,32,2
2018,,0,0,0
2018,68901011.0,65,26,3
2018,,0,0,0
2018,68901002.0,644,330,30
2018,,0,0,0
2018,68901003.0,735,360,32
2018,,0,0,0
2018,71906001.0,60,42,1
2018,,0,0,0
2018,71907001.0,391,205,23
2018,,0,0,0
2018,71907003.0,79,29,1
2018,,0,0,0
2018,71901001.0,145,62,4
2018,,0,0,0
2018,71901009.0,88,23,3
2018,,0,0,0
2018,71901004.0,332,165,12
2018,,0,0,0
2018,71901002.0,170,102,11
2018,,0,0,0
2018,71804001.0,151,125,3
2018,,0,0,0
2018,71804002.0,108,87,7
2018,,0,0,0
2018,71902001.0,348,189,5
2018,,0,0,0
2018,71902002.0,281,138,10
2018,,0,0,0
2018,71902003.0,235,94,12
2018,,0,0,0
2018,71902004.0,324,129,9
2018,,0,0,0
2018,71902012.0,355,182,18
2018,,0,0,0
2018,71902020.0,95,68,9
2018,,0,0,0
2018,71902005.0,685,239,24
2018,,0,0,0
2018,71902006.0,316,113,6
2018,,0,0,0
2018,71902010.0,598,226,8
2018,,0,0,0
2018,71902008.0,267,154,10
2018,,0,0,0
2018,71902009.0,230,96,9
2018,,0,0,0
2018,71902011.0,147,39,1
2018,,0,0,0
2018,71902015.0,126,47,0
2018,,0,0,0
2018,71903001.0,151,76,6
2018,,0,0,0
2018,71806002.0,29,10,0
2018,,0,0,0
2018,71806001.0,56,11,0
2018,,0,0,0
2018,71803002.0,50,42,0
2018,,0,0,0
2018,71803001.0,41,34,0
2018,,0,0,0
2018,71904001.0,222,105,14
2018,,0,0,0
2018,71909004.0,590,193,5
2018,,0,0,0
2018,71909008.0,482,204,17
2018,,0,0,0
2018,71909005.0,397,163,14
2018,,0,0,0
2018,71909007.0,106,22,0
2018,,0,0,0
2018,71909002.0,582,205,11
2018,,0,0,0
2018,71909009.0,66,56,1
2018,,0,0,0
2018,71909011.0,634,274,16
2018,,0,0,0
2018,71909001.0,529,239,34
2018,,0,0,0
2018,71908001.0,62,27,4
2018,,0,0,0
2018,71905001.0,414,148,7
2018,,0,0,0
2018,71905008.0,465,167,13
2018,,0,0,0
2018,71905002.0,552,237,3
2018,,0,0,0
2018,71905007.0,392,159,6
2018,,0,0,0
2018,71905003.0,324,191,5
2018,,0,0,0
2018,71905033.0,70,53,5
2018,,0,0,0
2018,71905005.0,277,118,8
2018,,0,0,0
2018,71905010.0,36,31,0
2018,,0,0,0
2018,71905017.0,88,14,0
2018,,0,0,0
2018,71905004.0,331,142,13
2018,,0,0,0
2018,70901001.0,27,10,4
2018,,0,0,0
2018,70903002.0,358,172,13
2018,,0,0,0
2018,70905002.0,201,108,14
2018,,0,0,0
2018,70907001.0,48,19,2
2018,,0,0,0
2018,70915001.0,79,35,2
2018,,0,0,0
2018,70908001.0,406,177,10
2018,,0,0,0
2018,70908003.0,207,70,0
2018,,0,0,0
2018,70910001.0,84,58,1
2018,,0,0,0
2018,70911001.0,439,182,8
2018,,0,0,0
2018,70801002.0,92,57,15
2018,,0,0,0
2018,70912004.0,83,26,2
2018,,0,0,0
2018,70912002.0,397,159,11
2018,,0,0,0
2018,70912003.0,63,51,6
2018,,0,0,0
2018,72902001.0,70,29,4
2018,,0,0,0
2018,72802001.0,28,24,0
2018,,0,0,0
2018,72801101.0,56,42,0
2018,,0,0,0
2018,72801142.0,29,20,0
2018,,0,0,0
2018,72801113.0,42,22,4
2018,,0,0,0
2018,72801103.0,26,16,1
2018,,0,0,0
2018,72801138.0,41,26,2
2018,,0,0,0
2018,72801129.0,48,28,4
2018,,0,0,0
2018,72801137.0,49,35,0
2018,,0,0,0
2018,72801110.0,41,36,0
2018,,0,0,0
2018,72801112.0,34,25,2
2018,,0,0,0
2018,72801116.0,42,31,3
2018,,0,0,0
2018,72801104.0,31,17,4
2018,,0,0,0
2018,72801144.0,28,20,2
2018,,0,0,0
2018,72801115.0,34,26,2
2018,,0,0,0
2018,72801130.0,37,24,5
2018,,0,0,0
2018,72801121.0,39,25,3
2018,,0,0,0
2018,72801146.0,47,28,5
2018,,0,0,0
2018,72801145.0,561,410,18
2018,,0,0,0
2018,72903001.0,217,69,9
2018,,0,0,0
2018,73901001.0,38,17,0
2018,,0,0,0
2018,73903001.0,39,22,3
2018,,0,0,0
2018,73905001.0,50,25,0
2018,,0,0,0
2018,74903001.0,111,67,6
2018,,0,0,0
2018,74907001.0,35,20,1
2018,,0,0,0
2018,74909001.0,78,38,4
2018,,0,0,0
2018,74917001.0,34,20,0
2018,,0,0,0
2018,74912001.0,47,22,2
2018,,0,0,0
2018,75901001.0,36,18,0
2018,,0,0,0
2018,75902001.0,145,60,7
2018,,0,0,0
2018,75903001.0,66,27,1
2018,,0,0,0
2018,77901001.0,37,15,0
2018,,0,0,0
2018,77902001.0,33,15,0
2018,,0,0,0
2018,79907004.0,597,143,44
2018,,0,0,0
2018,79907001.0,557,163,25
2018,,0,0,0
2018,79907011.0,547,226,26
2018,,0,0,0
2018,79907008.0,520,257,22
2018,,0,0,0
2018,79907005.0,611,165,23
2018,,0,0,0
2018,79907006.0,544,164,12
2018,,0,0,0
2018,79907016.0,587,213,11
2018,,0,0,0
2018,79907007.0,626,151,15
2018,,0,0,0
2018,79907012.0,300,198,14
2018,,0,0,0
2018,79907013.0,692,214,14
2018,,0,0,0
2018,79907002.0,281,182,12
2018,,0,0,0
2018,79901002.0,470,251,21
2018,,0,0,0
2018,79901003.0,588,194,16
2018,,0,0,0
2018,79901009.0,632,199,19
2018,,0,0,0
2018,79901001.0,362,160,26
2018,,0,0,0
2018,79906001.0,239,74,8
2018,,0,0,0
2018,79910001.0,242,123,7
2018,,0,0,0
2018,80901001.0,102,27,1
2018,,0,0,0
2018,81902002.0,127,62,3
2018,,0,0,0
2018,81904001.0,106,47,2
