YEAR,CAMPUS ID,CAMPUS NAME,DISTRICT ID,SAT PARTICIPATION RATE,SAT MATH,SAT ERW
2015,61905001,Krum H S,61905,41.9,488.0,486.0
2015,61906001,Ponder H S,61906,34.8,525.0,525.0
2015,61907001,Aubrey H S,61907,46.8,510.0,494.0
2015,61908001,Sanger H S,61908,37.6,498.0,475.0
2015,61910001,Argyle H S,61910,73.3,568.0,539.0
2015,61911001,Northwest H S,61911,54.8,510.0,510.0
2015,61911007,Byron Nelson H S,61911,61.2,527.0,512.0
2015,61911010,James M Steele Accelerated H S,61911,82.6,522.0,524.0
2015,61912001,Lake Dallas H S,61912,60.5,511.0,496.0
2015,61914001,Little Elm H S,61914,52.8,471.0,462.0
2015,62901001,Cuero H S,62901,19.1,462.0,443.0
2015,62902001,Nordheim School,62902,37.5,430.0,453.0
2015,62903001,Yoakum H S,62903,11.0,538.0,539.0
2015,62904001,Yorktown H S,62904,50.0,441.0,422.0
2015,63903001,Spur School,63903,5.9,,
2015,64903001,Carrizo Springs H S,64903,59.0,420.0,405.0
2015,66902001,San Diego H S,66902,7.1,477.0,385.0
2015,67902001,Cisco H S,67902,24.1,537.0,514.0
2015,67903001,Eastland H S,67903,69.8,488.0,469.0
2015,67904001,Gorman H S,67904,57.1,439.0,394.0
2015,67907001,Ranger H S,67907,25.0,509.0,479.0
2015,67908001,Rising Star H S,67908,7.1,,
2015,68901002,Odessa H S,68901,39.9,460.0,455.0
2015,68901003,Permian H S,68901,39.3,467.0,449.0
2015,68901011,New Tech Odessa,68901,95.2,433.0,417.0
2015,70801001,Waxahachie Faith Family Academy,70801,28.6,430.0,430.0
2015,70901001,Avalon School,70901,50.0,468.0,474.0
2015,70903002,Ennis H S,70903,22.4,488.0,471.0
2015,70905002,Ferris H S,70905,49.7,459.0,437.0
2015,70907001,Italy H S,70907,8.8,553.0,503.0
2015,70908001,Midlothian H S,70908,48.5,530.0,510.0
2015,70910001,Palmer H S,70910,58.0,467.0,444.0
2015,70911001,Red Oak H S,70911,49.0,468.0,470.0
2015,70912002,Waxahachie H S,70912,44.9,494.0,484.0
2015,70912004,Waxahachie Global H S,70912,78.0,528.0,530.0
2015,70915001,Maypearl H S,70915,50.8,513.0,516.0
2015,71801003,Davinci School For Science And The,71801,82.4,482.0,478.0
2015,71803001,Paso Del Norte Academy-Mesa Charte,71803,91.2,329.0,325.0
2015,71803002,Paseo Del Norte Academy-Vista Del,71803,5.1,450.0,490.0
2015,71804001,El Paso Academy,71804,5.8,432.0,438.0
2015,71804002,El Paso Academy West,71804,10.1,414.0,430.0
2015,71806001,Harmony Science Acad (El Paso),71806,100.0,527.0,490.0
2015,71806002,Harmony School Of Innovation - El,71806,100.0,469.0,457.0
2015,71806004,Harmony Science Academy - Lubbock,71806,100.0,469.0,443.0
2015,71901001,Clint H S,71901,100.0,424.0,370.0
2015,71901002,Mountain View H S,71901,98.9,415.0,373.0
2015,71901004,Horizon H S,71901,100.0,402.0,377.0
2015,71901009,Clint ISD Early College Academy,71901,100.0,,
2015,71902001,Andress H S,71902,100.0,424.0,388.0
2015,71902002,Austin H S,71902,100.0,408.0,364.0
2015,71902003,Bowie H S,71902,100.0,390.0,332.0
2015,71902004,Burges H S,71902,97.4,437.0,391.0
2015,71902005,Coronado H S,71902,95.8,503.0,472.0
2015,71902006,El Paso H S,71902,100.0,440.0,406.0
2015,71902008,Irvin H S,71902,86.1,391.0,350.0
2015,71902009,Jefferson H S,71902,100.0,389.0,343.0
2015,71902010,Franklin H S,71902,100.0,488.0,451.0
2015,71902011,Silva Health Magnet,71902,100.0,529.0,499.0
2015,71902012,Chapin H S,71902,100.0,439.0,416.0
2015,71902015,Transmountain Early College H S,71902,97.6,492.0,468.0
2015,71902020,College Career Technology Academy,71902,74.7,360.0,324.0
2015,71902027,Telles Academy,71902,,417.0,365.0
2015,71903001,Fabens H S,71903,77.0,418.0,388.0
2015,71903003,Cotton Valley Early College H S,71903,,,
2015,71904001,San Elizario H S,71904,71.0,419.0,384.0
2015,71905001,Bel Air H S,71905,100.0,423.0,400.0
2015,71905002,Eastwood H S,71905,100.0,444.0,435.0
2015,71905003,Parkland H S,71905,100.0,417.0,381.0
2015,71905004,Ysleta H S,71905,100.0,406.0,357.0
2015,71905005,Riverside H S,71905,100.0,393.0,356.0
2015,71905007,J M Hanks H S,71905,100.0,435.0,410.0
2015,71905008,Del Valle H S,71905,100.0,410.0,374.0
2015,71905010,Tejas School Of Choice,71905,69.0,315.0,304.0
2015,71905014,Cesar Chavez Academy,71905,,383.0,338.0
2015,71905017,Valle Verde Early College H S,71905,100.0,509.0,484.0
2015,71905033,Plato Academy,71905,31.9,333.0,322.0
2015,71906001,Anthony H S,71906,26.5,490.0,484.0
2015,71907001,Canutillo H S,71907,35.4,436.0,410.0
2015,71907003,Northwest Early College H S (Nwech,71907,39.2,523.0,530.0
2015,71908001,Tornillo H S,71908,65.1,409.0,388.0
2015,71909001,Socorro H S,71909,54.3,444.0,414.0
2015,71909002,Montwood H S,71909,69.5,465.0,429.0
2015,71909004,Americas H S,71909,40.8,459.0,437.0
2015,71909005,El Dorado H S,71909,43.7,443.0,431.0
2015,71909007,Mission Early College H S,71909,58.3,549.0,525.0
2015,71909008,Eastlake H S,71909,34.0,453.0,440.0
2015,72801001,Premier H S Of Dublin/Comanche/Ear,72801,3.8,,
2015,72801101,Premier H S Of Abilene,72801,4.8,487.0,457.0
2015,72801103,Premier H S Of Brownsville,72801,25.0,389.0,405.0
2015,72801104,Premier H S Of Palmview,72801,4.8,405.0,370.0
2015,72801107,Premier H S Of Del Rio,72801,27.3,473.0,470.0
2015,72801108,Premier H S Of Fort Worth,72801,23.5,465.0,473.0
2015,72801109,Premier H S Of Laredo,72801,6.3,403.0,483.0
2015,72801110,Premier H S Of Lubbock,72801,25.0,408.0,467.0
2015,72801112,Premier H S Of Midland,72801,3.8,,
2015,72801113,Premier H S Of Austin,72801,22.0,457.0,506.0
2015,72801115,Premier H S Of Pharr,72801,2.1,,
2015,72801116,Premier H S Of Mission,72801,46.0,368.0,391.0
2015,72801117,Premier H S Of San Antonio,72801,25.9,451.0,467.0
2015,72801118,Premier H S Of Tyler,72801,11.1,495.0,540.0
2015,72801121,Premier H S Of Waco,72801,9.3,460.0,514.0
2015,72801128,Premier H S Of North Austin,72801,45.1,487.0,498.0
2015,72801129,Premier H S Of El Paso,72801,9.4,368.0,385.0
2015,72801131,Premier H S Of Richardson,72801,23.8,442.0,458.0
2015,72801135,Premier H S Of Huntsville,72801,38.1,461.0,488.0
2015,72801136,Premier H S Of New Braunfels,72801,37.5,430.0,454.0
2015,72801137,Premier H S Of Granbury,72801,18.4,460.0,540.0
2015,72801138,Premier H S Of Dayton,72801,14.3,490.0,520.0
2015,72801139,Premier H S Of South Irving,72801,12.5,497.0,467.0
2015,72801141,Premier H S Of Lewisville,72801,18.5,466.0,476.0
2015,72801142,Premier H S Of Amarillo,72801,5.0,,
2015,72802001,Huston Academy,72802,2.4,,
2015,72802002,Shoreline Academy,72802,30.0,403.0,430.0
2015,72902001,Dublin H S,72902,63.2,487.0,448.0
2015,72903001,Stephenville H S,72903,53.7,514.0,505.0
2015,72908001,Huckabay School,72908,20.0,475.0,465.0
2015,72909001,Lingleville School,72909,100.0,464.0,428.0
2015,73901001,Chilton School,73901,7.4,480.0,470.0
2015,73903001,Marlin H S,73903,55.0,437.0,403.0
2015,73905001,Rosebud-Lott H S,73905,33.9,408.0,431.0
2015,74903001,Bonham H S,74903,32.1,481.0,478.0
2015,74905001,Ector H S,74905,15.8,477.0,477.0
2015,74907001,Honey Grove H S,74907,11.1,508.0,488.0
2015,74909001,Leonard H S,74909,37.2,471.0,487.0
2015,74911001,Savoy H S,74911,41.7,525.0,494.0
2015,74912001,Trenton H S,74912,28.2,566.0,550.0
2015,74917001,Rayburn H S,74917,7.4,505.0,490.0
2015,75901001,Flatonia Secondary,75901,43.6,489.0,482.0
2015,75902001,La Grange H S,75902,60.9,512.0,496.0
2015,75903001,Schulenburg Secondary,75903,51.1,539.0,468.0
2015,75906001,Fayetteville Schools,75906,46.2,537.0,517.0
2015,75908001,Round Top-Carmine H S,75908,77.8,506.0,501.0
2015,76903001,Roby H S,76903,5.9,,
2015,76904001,Rotan H S,76904,4.8,,
2015,77901001,Floydada H S,77901,5.4,370.0,385.0
2015,77902001,Lockney H S,77902,5.9,440.0,495.0
2015,78901001,Crowell School,78901,6.3,,
2015,79901001,Lamar Cons H S,79901,55.7,486.0,470.0
2015,79901002,B F Terry H S,79901,39.8,453.0,444.0
2015,79901003,Foster H S,79901,61.6,521.0,505.0
2015,79901009,George Ranch H S,79901,76.0,513.0,502.0
2015,79906001,Needville H S,79906,42.9,512.0,495.0
2015,79907001,Dulles H S,79907,79.5,576.0,530.0
2015,79907002,Willowridge H S,79907,42.1,405.0,396.0
2015,79907004,Clements H S,79907,91.6,617.0,582.0
2015,79907005,Kempner H S,79907,74.8,520.0,485.0
2015,79907006,Lawrence E Elkins H S,79907,81.1,512.0,487.0
2015,79907007,Stephen F Austin H S,79907,80.8,565.0,522.0
2015,79907008,Hightower H S,79907,69.4,480.0,469.0
2015,79907011,George Bush H S,79907,66.2,467.0,453.0
2015,79907012,Thurgood Marshall H S,79907,53.1,397.0,396.0
2015,79907013,William B Travis H S,79907,75.5,514.0,490.0
2015,79907016,Ridge Point H S,79907,80.7,509.0,493.0
2015,79910001,Stafford H S,79910,65.9,431.0,423.0
2015,80901001,Mt Vernon H S,80901,2.0,530.0,585.0
2015,81902002,Fairfield H S,81902,14.2,485.0,485.0
2015,81904001,Teague H S,81904,11.4,486.0,451.0
2015,81905002,Wortham H S,81905,10.0,475.0,495.0
2015,82902001,Dilley H S,82902,30.0,446.0,411.0
2015,82903001,Pearsall H S,82903,4.5,465.0,447.0
2015,83901001,Seagraves Schools,83901,11.5,453.0,423.0
2015,83903001,Seminole H S,83903,32.4,484.0,454.0
2015,84805001,Premier Learning Academy,84805,71.4,395.0,407.0
2015,84901001,Dickinson H S,84901,52.2,478.0,466.0
2015,84902001,Ball H S,84902,44.9,472.0,450.0
2015,84902007,Aim College & Career Prep,84902,61.5,370.0,365.0
2015,84903001,High Island H S,84903,42.9,412.0,385.0
2015,84904001,La Marque H S,84904,52.8,404.0,394.0
2015,84906001,Texas City H S,84906,42.6,456.0,439.0
2015,84908001,Hitchcock H S,84908,21.6,361.0,429.0
2015,84909001,Santa Fe H S,84909,35.7,480.0,475.0
2015,84910001,Clear Creek H S,84910,62.1,523.0,517.0
2015,84910002,Clear Lake H S,84910,74.9,588.0,557.0
2015,84910003,Clear Brook H S,84910,61.0,539.0,518.0
2015,84910004,Clear View H S,84910,22.2,472.0,518.0
2015,84910009,Clear Springs H S,84910,71.1,535.0,516.0
2015,84910010,Clear Horizons Early College H S,84910,100.0,571.0,558.0
2015,84910011,Clear Falls H S,84910,68.7,528.0,510.0
2015,84911001,Friendswood H S,84911,78.2,559.0,540.0
2015,86901001,Fredericksburg H S,86901,65.3,488.0,480.0
2015,86902001,Harper H S,86902,52.6,497.0,487.0
2015,87901001,Garden City H S,87901,4.5,,
2015,88902001,Goliad H S,88902,30.6,478.0,457.0
2015,89901001,Gonzales H S,89901,36.2,480.0,464.0
2015,89903001,Nixon-Smiley H S,89903,28.3,497.0,468.0
2015,89905102,Waelder School,89905,44.4,351.0,376.0
2015,90904001,Pampa H S,90904,25.9,469.0,472.0
2015,91901001,Bells H S,91901,54.5,512.0,455.0
2015,91903001,Denison H S,91903,31.5,522.0,518.0
2015,91905001,Howe H S,91905,50.9,517.0,508.0
2015,91906002,Sherman H S,91906,39.9,525.0,519.0
2015,91908001,Van Alstyne H S,91908,25.9,545.0,524.0
2015,91909001,Whitesboro H S,91909,8.2,510.0,493.0
2015,91910001,Whitewright H S,91910,47.2,520.0,484.0
2015,91913001,Pottsboro H S,91913,51.6,528.0,521.0
2015,91914001,S And S Cons H S,91914,43.1,484.0,485.0
2015,91917001,Gunter H S,91917,35.6,536.0,503.0
2015,91918001,Tom Bean H S,91918,19.3,464.0,507.0
2015,92801001,Dan Chadwick Campus,92801,3.9,445.0,490.0
2015,92901001,Gladewater H S,92901,18.4,500.0,507.0
2015,92902002,Kilgore H S,92902,10.5,468.0,486.0
2015,92903001,Longview H S,92903,39.1,477.0,463.0
2015,92903004,Lead Academy H S,92903,2.3,383.0,410.0
2015,92904001,Pine Tree H S,92904,39.4,511.0,483.0
2015,92906002,Sabine H S,92906,32.0,484.0,478.0
2015,92907001,Spring Hill H S,92907,23.5,551.0,537.0
2015,92908001,White Oak H S,92908,22.0,516.0,470.0
2015,93901001,Anderson-Shiro Jr/Sr H S,93901,55.9,506.0,485.0
2015,93903001,Iola H S,93903,34.9,505.0,475.0
2015,93904002,Navasota H S,93904,54.1,473.0,443.0
2015,93905001,Richards H S,93905,50.0,482.0,488.0
2015,94901001,Seguin H S,94901,51.3,472.0,462.0
2015,94902001,Samuel Clemens H S,94902,67.9,513.0,499.0
2015,94902002,Allison Steele Enhanced Learning C,94902,2.5,455.0,500.0
2015,94902003,Byron P Steele II H S,94902,76.5,513.0,494.0
2015,94903001,Navarro H S,94903,65.8,490.0,480.0
2015,94904001,Marion H S,94904,59.1,476.0,470.0
2015,95901001,Abernathy H S,95901,7.4,533.0,463.0
2015,95903001,Hale Center H S,95903,10.3,460.0,457.0
2015,95904001,Petersburg School,95904,15.4,635.0,645.0
2015,95905001,Plainview H S,95905,9.0,505.0,483.0
2015,95905002,Houston School,95905,3.7,483.0,450.0
2015,97902001,Hamilton H S,97902,37.5,499.0,496.0
2015,97903001,Hico H S,97903,32.6,501.0,477.0
2015,98901001,Gruver H S,98901,5.0,535.0,510.0
2015,98904001,Spearman H S,98904,3.6,620.0,620.0
2015,99902001,Chillicothe H S,99902,27.3,480.0,447.0
2015,99903001,Quanah H S,99903,2.9,,
2015,100903002,Kountze H S,100903,43.2,456.0,457.0
2015,100904001,Silsbee H S,100904,41.4,475.0,481.0
2015,100905001,Hardin-Jefferson H S,100905,73.4,524.0,501.0
2015,100907001,Lumberton H S,100907,60.9,488.0,494.0
2015,100908001,West Hardin H S,100908,36.1,418.0,448.0
2015,101101001,Faith Christian Academy,101101,,423.0,438.0
2015,101804001,George I Sanchez H S,101804,19.6,406.0,367.0
2015,101805001,Girls & Boys Prep Academy H S,101805,,365.0,331.0
2015,101806001,Raul Yzaguirre School For Success,101806,74.0,389.0,368.0
2015,101809001,Ed White Memorial H S,101809,,436.0,437.0
2015,101813003,Kipp Houston H S,101813,7.5,509.0,468.0
2015,101813004,Kipp Generations Collegiate,101813,100.0,450.0,417.0
2015,101813006,Kipp Sunnyside H S,101813,76.5,436.0,408.0
2015,101821001,Houston Heights Charter School,101821,17.7,406.0,369.0
2015,101822001,Jamie's House Charter School,101822,,,
2015,101828001,Houston Gateway Academy - Coral Ca,101828,81.1,446.0,385.0
2015,101828101,Houston Gateway Academy,101828,,,
2015,101837001,Calvin Nelms H S,101837,32.1,444.0,490.0
2015,101838001,Southwest H S,101838,76.4,400.0,390.0
2015,101838004,Phoenix School At Southwest School,101838,38.7,505.0,518.0
2015,101845001,Yes Prep - Southeast,101845,100.0,521.0,483.0
2015,101845002,Yes Prep - Southwest,101845,100.0,537.0,469.0
2015,101845003,Yes Prep - East End,101845,100.0,491.0,448.0
2015,101845004,Yes Prep - Gulfton,101845,100.0,478.0,437.0
2015,101845006,Yes Prep - Brays Oaks,101845,,545.0,355.0
2015,101845010,Yes Prep North Forest,101845,100.0,459.0,426.0
2015,101845101,Yes Prep - North Central,101845,100.0,486.0,456.0
2015,101846001,Harmony Science Academy,101846,100.0,478.0,451.0
2015,101846003,Harmony School Of Ingenuity,101846,100.0,468.0,443.0
2015,101858003,Harmony Science Academy - Bryan/Co,101858,100.0,465.0,458.0
2015,101858004,Harmony School Of Advancement - Hi,101858,100.0,536.0,503.0
2015,101858005,Harmony School Of Discovery - Hous,101858,100.0,483.0,463.0
2015,101862002,Harmony School Of Science - Housto,101862,100.0,556.0,503.0
2015,101862003,Harmony Science Academy - West Hou,101862,,,
2015,101862004,Harmony Science Academy- Beaumont,101862,100.0,468.0,473.0
2015,101865003,Victory Preparatory Academy,101865,16.4,389.0,372.0
2015,101868001,Pro-Vision H S,101868,64.0,389.0,389.0
2015,101902001,Aldine H S,101902,96.8,405.0,364.0
2015,101902002,Carver H S For Applied Tech/Engine,101902,98.9,443.0,426.0
2015,101902003,Macarthur H S,101902,93.4,415.0,370.0
2015,101902004,Eisenhower H S,101902,98.2,397.0,359.0
2015,101902005,Nimitz H S,101902,100.0,405.0,372.0
2015,101902008,Victory Early College H S,101902,100.0,513.0,495.0
2015,101902012,Davis H S,101902,58.8,422.0,395.0
2015,101902013,Hall Center For Education,101902,33.3,330.0,305.0
2015,101903001,Hastings H S,101903,58.6,435.0,412.0
2015,101903002,Elsik H S,101903,60.0,439.0,411.0
2015,101903003,Taylor H S,101903,62.2,439.0,422.0
2015,101903006,Kerr H S,101903,96.2,533.0,522.0
2015,101903012,Alief Early College H S,101903,99.0,493.0,476.0
2015,101905001,Channelview H S,101905,55.1,464.0,433.0
2015,101905005,Endeavor Hs-Joe Frank Campbell Lea,101905,2.4,,
2015,101906001,Crosby H S,101906,40.6,477.0,472.0
2015,101907002,Cy-Fair High School,101907,65.2,546.0,528.0
2015,101907003,Jersey Village High School,101907,58.3,517.0,495.0
2015,101907004,Cypress Creek H S,101907,59.1,525.0,511.0
2015,101907005,Langham Creek H S,101907,62.7,517.0,503.0
2015,101907007,Cypress Falls H S,101907,56.6,507.0,490.0
2015,101907008,Windfern High School,101907,4.5,497.0,447.0
2015,101907009,Cypress Springs H S,101907,52.9,460.0,461.0
2015,101907010,Cypress Ridge H S,101907,52.2,490.0,468.0
2015,101907011,Cypress Woods H S,101907,71.5,534.0,521.0
2015,101907012,Cypress Ranch H S,101907,75.4,538.0,512.0
2015,101907013,Cypress Lakes H S,101907,46.0,479.0,464.0
2015,101908001,Deer Park H S,101908,42.1,502.0,473.0
2015,101910002,Galena Park H S,101910,26.4,462.0,437.0
2015,101910003,North Shore Senior High,101910,32.0,440.0,426.0
2015,101911002,Lee H S,101911,73.0,422.0,394.0
2015,101911003,Sterling H S,101911,87.3,457.0,433.0
2015,101911005,Peter E Hyland Center,101911,12.2,356.0,326.0
2015,101911015,Goose Creek Memorial,101911,90.2,443.0,420.0
2015,101911016,Impact Early College H S,101911,100.0,486.0,477.0
2015,101912001,Austin H S,101912,96.8,401.0,353.0
2015,101912002,Bellaire H S,101912,94.2,525.0,505.0
2015,101912003,Davis H S,101912,94.1,406.0,365.0
2015,101912004,Furr H S,101912,80.6,394.0,371.0
2015,101912006,Jones Futures Academy,101912,100.0,352.0,325.0
2015,101912007,Kashmere H S,101912,87.5,365.0,337.0
2015,101912008,Lamar H S,101912,98.8,486.0,479.0
2015,101912009,Lee H S,101912,100.0,381.0,337.0
2015,101912010,Madison H S,101912,100.0,368.0,345.0
2015,101912011,Milby H S,101912,93.2,394.0,355.0
2015,101912012,Reagan H S,101912,94.4,424.0,395.0
2015,101912014,Sterling H S,101912,78.0,354.0,345.0
2015,101912015,Waltrip H S,101912,94.3,421.0,385.0
2015,101912016,Washington B T H S,101912,95.3,421.0,372.0
2015,101912017,Westbury H S,101912,100.0,373.0,350.0
2015,101912018,Wheatley H S,101912,100.0,356.0,328.0
2015,101912019,Worthing H S,101912,91.0,354.0,339.0
2015,101912020,Yates H S,101912,91.9,371.0,352.0
2015,101912023,Sharpstown H S,101912,100.0,393.0,358.0
2015,101912024,Scarborough H S,101912,86.4,411.0,375.0
2015,101912025,Perfor & Vis Arts H S,101912,100.0,562.0,571.0
2015,101912026,Debakey H S For Health Prof,101912,100.0,655.0,615.0
2015,101912027,Chavez H S,101912,93.3,420.0,390.0
2015,101912033,Jordan H S,101912,97.3,421.0,372.0
2015,101912034,Law Enfcmt-Crim Just H S,101912,100.0,447.0,427.0
2015,101912036,Westside H S,101912,99.6,472.0,451.0
2015,101912081,Sharpstown International School,101912,100.0,418.0,386.0
2015,101912100,Texas Connections Academy At Houst,101912,36.0,506.0,532.0
2015,101912301,Eastwood Academy,101912,100.0,486.0,444.0
2015,101912303,Beechnut Academy,101912,,386.0,351.0
2015,101912308,North Houston Early College H S,101912,100.0,485.0,447.0
2015,101912310,Houston Math Science And Technolog,101912,99.5,391.0,339.0
2015,101912311,Mount Carmel Academy,101912,100.0,431.0,431.0
2015,101912321,Energized For Stem Academy Central,101912,100.0,404.0,415.0
2015,101912322,Carnegie Vanguard H S,101912,100.0,666.0,654.0
2015,101912323,Challenge Early College H S,101912,100.0,544.0,536.0
2015,101912324,Liberty H S,101912,80.8,388.0,320.0
2015,101912329,Hope Academy Charter School,101912,77.8,366.0,324.0
2015,101912345,East Early College H S,101912,100.0,521.0,455.0
2015,101912348,Houston Academy For International,101912,100.0,468.0,455.0
2015,101912349,Reach Charter,101912,43.5,320.0,310.0
2015,101912455,Energized For Stem Academy West H,101912,100.0,421.0,368.0
2015,101912458,Mickey Leland College Prep Acad Fo,101912,100.0,503.0,474.0
2015,101912463,Young Women's College Prep Academy,101912,100.0,457.0,430.0
2015,101912477,North Forest H S,101912,98.4,347.0,333.0
2015,101912484,Middle College H S At Hcc Gulfton,101912,17.2,340.0,346.0
2015,101912485,Middle College H S At Hcc Fraga,101912,30.8,410.0,440.0
2015,101912486,South Early College H S,101912,100.0,451.0,435.0
2015,101913001,Humble H S,101913,52.8,431.0,432.0
2015,101913002,Kingwood H S,101913,63.6,554.0,550.0
2015,101913005,Quest Early College H S,101913,90.5,510.0,536.0
2015,101913008,Atascocita H S,101913,58.1,488.0,489.0
2015,101913013,Kingwood Park H S,101913,58.3,517.0,513.0
2015,101913014,Summer Creek H S,101913,52.9,461.0,457.0
2015,101914001,Katy H S,101914,59.8,524.0,513.0
2015,101914002,Taylor H S,101914,77.7,569.0,552.0
2015,101914004,Arthur Miller Career Center,101914,,,
2015,101914005,Mayde Creek H S,101914,61.1,485.0,473.0
2015,101914007,Cinco Ranch H S,101914,81.4,578.0,547.0
2015,101914009,Morton Ranch H S,101914,58.7,483.0,474.0
2015,101914010,Seven Lakes H S,101914,84.9,585.0,558.0
2015,101914011,Raines H S,101914,0.7,,
2015,101915001,Klein H S,101915,60.6,532.0,519.0
2015,101915002,Klein Forest H S,101915,51.2,458.0,441.0
2015,101915003,Klein Oak H S,101915,59.8,542.0,531.0
2015,101915004,Klein Collins H S,101915,58.1,509.0,509.0
2015,101915038,Klein Annex,101915,,,
2015,101916001,La Porte H S,101916,53.3,479.0,478.0
2015,101917001,Pasadena High School,101917,44.9,449.0,429.0
2015,101917002,Sam Rayburn H S,101917,54.7,446.0,419.0
2015,101917003,South Houston High School,101917,47.2,442.0,421.0
2015,101917004,Dobie H S,101917,52.2,478.0,454.0
2015,101917007,Tegeler Career Center,101917,,,
2015,101917013,Pasadena Memorial High School,101917,58.2,466.0,445.0
2015,101919001,Spring H S,101919,98.5,407.0,395.0
2015,101919002,Westfield H S,101919,95.4,401.0,385.0
2015,101919003,Andy Dekaney H S,101919,90.3,376.0,369.0
2015,101919018,Carl Wunsche Sr H S,101919,,363.0,387.0
