YEAR,CAMPUS ID,CAMPUS NAME,DISTRICT ID,AP PARTICIPATION RATE
2015,101912477,North Forest H S,101912,8.2
2015,101912486,South Early College H S,101912,19.0
2015,101913001,Humble H S,101913,4.4
2015,101913002,Kingwood H S,101913,39.2
2015,101913008,Atascocita H S,101913,22.2
2015,101913013,Kingwood Park H S,101913,27.3
2015,101913014,Summer Creek H S,101913,21.5
2015,101914001,Katy H S,101914,26.1
2015,101914002,Taylor H S,101914,37.7
2015,101914003,Opport Awareness Ctr,101914,
2015,101914005,Mayde Creek H S,101914,19.2
2015,101914007,Cinco Ranch H S,101914,39.1
2015,101914009,Morton Ranch H S,101914,22.2
2015,101914010,Seven Lakes H S,101914,44.4
2015,101914011,Raines H S,101914,0.7
2015,101914012,Tompkins H S,101914,52.1
2015,101915001,Klein H S,101915,16.3
2015,101915002,Klein Forest H S,101915,17.2
2015,101915003,Klein Oak H S,101915,21.1
2015,101915004,Klein Collins H S,101915,15.4
2015,101916001,La Porte H S,101916,20.5
2015,101917001,Pasadena High School,101917,21.6
2015,101917002,Sam Rayburn H S,101917,25.5
2015,101917003,South Houston High School,101917,22.3
2015,101917004,Dobie H S,101917,24.1
2015,101917013,Pasadena Memorial High School,101917,21.1
2015,101919001,Spring H S,101919,19.8
2015,101919002,Westfield H S,101919,9.9
2015,101919003,Andy Dekaney H S,101919,20.9
2015,101919018,Carl Wunsche Sr H S,101919,50.0
2015,101919021,Early College Academy At Southridg,101919,11.2
2015,101920001,Memorial H S,101920,54.1
2015,101920003,Spring Woods H S,101920,31.3
2015,101920005,Northbrook H S,101920,18.8
2015,101920006,Stratford H S,101920,50.7
2015,101920014,Westchester Academy For Internatio,101920,26.5
2015,101920016,Academy Of Choice,101920,9.5
2015,101921001,Tomball H S,101921,25.6
2015,101921002,Tomball Memorial H S,101921,35.5
2015,101924001,C E King H S,101924,19.0
2015,101925001,Hargrave H S,101925,18.1
2015,102901002,Karnack H S,102901,5.6
2015,102902001,Marshall H S,102902,12.2
2015,102904002,Hallsville H S,102904,19.1
2015,102906001,Elysian Fields H S,102906,3.0
2015,103902001,Hartley School,103902,4.0
2015,105801001,Katherine Anne Porter School,105801,13.8
2015,105902001,San Marcos H S,105902,17.9
2015,105904001,Dripping Springs H S,105904,26.9
2015,105905001,Wimberley H S,105905,31.0
2015,105906001,Jack C Hays H S,105906,45.0
2015,105906004,Live Oak Academy,105906,2.4
2015,105906005,Lehman H S,105906,31.0
2015,106901001,Canadian H S,106901,5.2
2015,107901001,Athens H S,107901,31.6
2015,107902001,Brownsboro H S,107902,35.6
2015,107905001,Eustace H S,107905,9.1
2015,107906001,Malakoff H S,107906,4.7
2015,108807002,Idea Quest College Preparatory,108807,93.6
2015,108807003,Idea Frontier College Preparatory,108807,96.5
2015,108807004,Idea College Preparatory Mission,108807,97.2
2015,108807005,Idea College Preparatory San Benit,108807,96.8
2015,108807006,Idea College Preparatory San Juan,108807,92.6
2015,108807007,Idea College Preparatory Alamo,108807,94.4
2015,108807008,Idea College Preparatory Pharr,108807,
2015,108808101,Vanguard Academy,108808,62.7
2015,108902001,Donna H S,108902,19.9
2015,108902007,Donna North H S,108902,16.0
2015,108903001,Edcouch-Elsa H S,108903,21.1
2015,108904001,Edinburg H S,108904,23.7
2015,108904002,Economedes H S,108904,13.3
2015,108904003,Edinburg North H S,108904,16.6
2015,108904006,Robert R Vela H S,108904,21.3
2015,108905001,Hidalgo Early College H S,108905,46.2
2015,108906001,McAllen H S,108906,34.4
2015,108906002,Memorial H S,108906,43.8
2015,108906006,Rowe H S,108906,34.1
2015,108906007,Lamar Academy,108906,15.8
2015,108906011,Achieve Early College H S,108906,66.3
2015,108907001,Mercedes H S,108907,35.8
2015,108907006,Mercedes Early College Academy,108907,30.1
2015,108908001,Mission H S,108908,29.6
2015,108908002,Veterans Memorial H S,108908,29.2
2015,108908004,Mission Collegiate H S,108908,61.0
2015,108909001,Psja Early College H S,108909,42.8
2015,108909002,Psja Memorial Early College H S,108909,35.5
2015,108909003,Psja North Early College H S,108909,31.0
2015,108909005,Psja Sonia M Sotomayor H S,108909,9.9
2015,108909006,Elvis J Ballew H S,108909,0.6
2015,108909007,Psja Southwest Early College H S,108909,25.4
2015,108909008,College Career & Technology Acad,108909,1.8
2015,108909009,Psja Thomas Jefferson T-Stem Early,108909,81.6
2015,108909011,Buell Central DAEP,108909,
2015,108910001,Progreso H S,108910,4.2
2015,108911001,Sharyland H S,108911,30.2
2015,108911007,Sharyland Pioneer H S,108911,23.2
2015,108911008,Sharyland Advanced Academic Academ,108911,
2015,108912001,La Joya H S,108912,26.5
2015,108912004,Juarez-Lincoln H S,108912,16.0
2015,108912007,La Joya Palmview H S,108912,22.4
2015,108913001,Weslaco H S,108913,25.7
2015,108913006,Weslaco East H S,108913,20.5
2015,108914001,La Villa Early College H S,108914,69.3
2015,108915001,Monte Alto H S,108915,32.7
2015,108916001,Valley View H S,108916,16.0
2015,109901001,Abbott School,109901,2.2
2015,109903001,Covington School,109903,14.6
2015,109904001,Hillsboro H S,109904,20.0
2015,109911001,Whitney H S,109911,21.8
2015,109914001,Penelope School,109914,3.4
2015,110902001,Levelland H S,110902,3.0
2015,110905001,Ropes School,110905,4.3
2015,110907001,Sundown H S,110907,4.8
2015,111901001,Granbury H S,111901,18.1
2015,111902003,Lipan H S,111902,18.8
2015,111903001,Tolar H S,111903,11.4
2015,112901002,Sulphur Springs H S,112901,12.8
2015,112906001,North Hopkins H S,112906,1.9
2015,112910001,Sulphur Bluff ISD,112910,3.0
2015,113901002,Crockett H S,113901,20.8
2015,113902002,Grapeland H S,113902,1.4
2015,113905001,Latexo H S,113905,21.3
2015,114901001,Big Spring H S,114901,10.8
2015,114902001,Coahoma H S,114902,4.5
2015,116801001,The Phoenix Charter School,116801,1.6
2015,116903001,Commerce H S,116903,3.9
2015,116905002,Greenville H S,116905,2.5
2015,116906001,Lone Oak H S,116906,18.5
2015,116908001,Wh Ford H S,116908,5.0
2015,117901001,Borger H S,117901,6.3
2015,117903001,Sanford-Fritch H S,117903,0.8
2015,117903002,C H A M P S,117903,
2015,118902001,Irion H S,118902,43.4
2015,119902001,Jacksboro H S,119902,23.2
2015,119903001,Perrin H S,119903,13.7
2015,120901001,Edna H S,120901,6.6
2015,120905001,Industrial H S,120905,22.0
2015,121902001,Brookeland H S,121902,3.8
2015,121903001,Buna H S,121903,7.3
2015,121904001,Jasper H S,121904,7.0
2015,123905001,Nederland H S,123905,5.8
2015,123907009,Memorial H S,123907,11.6
2015,123908001,Port Neches-Groves H S,123908,2.6
2015,123910001,Central Senior H S,123910,2.0
2015,123910004,Ozen H S,123910,2.8
2015,123910008,West Brook Sr H S,123910,15.7
2015,123913001,Sabine Pass School,123913,44.1
2015,123914001,Hamshire-Fannett H S,123914,33.8
2015,124901001,Hebbronville H S,124901,22.4
2015,125901001,Alice H S,125901,25.9
2015,125903001,Orange Grove H S,125903,3.5
2015,126901001,Alvarado H S,126901,7.8
2015,126902001,Burleson H S,126902,27.2
2015,126902006,Burleson Centennial H S,126902,45.3
2015,126903001,Cleburne H S,126903,24.4
2015,126904001,Grandview H S,126904,11.2
2015,126905001,Joshua H S,126905,6.4
2015,126906001,Keene H S,126906,18.0
2015,126907001,Rio Vista H S,126907,2.8
2015,126911001,Godley H S,126911,3.1
2015,127901001,Anson H S,127901,1.3
2015,127904001,Hawley H S,127904,10.6
2015,127905001,Lueders-Avoca H S,127905,5.0
2015,127906001,Stamford H S,127906,1.2
2015,128901001,Karnes City H S,128901,7.7
2015,128902001,Kenedy H S,128902,1.2
2015,128903001,Runge H S,128903,12.5
2015,129901001,Crandall H S,129901,28.3
2015,129902001,Forney H S,129902,25.3
2015,129902003,North Forney H S,129902,19.6
2015,129903001,Kaufman H S,129903,9.8
2015,129905001,Mabank H S,129905,20.7
2015,129906002,Terrell H S,129906,2.5
2015,129910001,Scurry-Rosser H S,129910,2.1
2015,130901001,Boerne H S,130901,31.7
2015,130901002,Boerne - Samuel V Champion H S,130901,52.3
2015,130902001,Comfort H S,130902,10.8
2015,132902001,Jayton Schools,132902,5.6
2015,133903001,Tivy H S,133903,31.2
2015,133904001,Ingram Tom Moore H S,133904,8.3
2015,136901001,Brackett H S,136901,21.1
2015,137901001,H M King H S,137901,26.6
2015,137903001,Kaufer H S,137903,9.9
2015,137904001,Santa Gertrudis Academy H S,137904,24.2
2015,139908001,Roxton ISD,139908,12.0
2015,139909002,Paris H S,139909,26.1
2015,139911002,North Lamar H S,139911,5.9
2015,140904001,Littlefield H S,140904,10.3
2015,140908001,Sudan H S,140908,3.1
2015,141901001,Lampasas H S,141901,23.2
2015,142901001,Cotulla H S,142901,17.5
2015,143901001,Hallettsville H S,143901,19.1
2015,143902001,Moulton H S,143902,17.5
2015,143903001,Shiner H S,143903,9.3
2015,144901001,Giddings H S,144901,30.2
2015,144902001,Lexington High School,144902,26.0
2015,145901002,Buffalo H S,145901,12.0
2015,146902002,Dayton H S,146902,10.3
2015,146905001,Hull-Daisetta H S,146905,17.7
2015,146906001,Liberty H S,146906,5.3
2015,146907001,Tarkington H S,146907,6.0
2015,147902001,Groesbeck H S,147902,10.3
2015,148901001,Booker J H/H S,148901,1.8
2015,149901001,George West H S,149901,11.7
2015,149902001,Three Rivers Jr/Sr H S,149902,16.3
2015,150901001,Llano H S,150901,32.0
2015,152504001,Texas Tech H S,152504,
2015,152901020,Coronado H S,152901,33.3
2015,152901021,Estacado H S,152901,29.0
2015,152901022,Lubbock H S,152901,39.7
2015,152901023,Monterey H S,152901,27.3
2015,152901024,Talkington School For Young Women,152901,88.0
2015,152903001,Slaton H S,152903,24.1
2015,152906001,Lubbock-Cooper High School,152906,0.9
2015,152907001,Frenship H S,152907,25.9
2015,152909001,Shallowater H S,152909,3.2
2015,152909004,Shallowater Early College H S/ Woo,152909,28.6
2015,152910001,Idalou H S,152910,12.2
2015,153903001,O'Donnell H S,153903,3.1
2015,153904001,Tahoka H S,153904,26.4
2015,156902001,Stanton H S,156902,27.1
2015,157901001,Mason H S,157901,4.4
2015,158901001,Bay City H S,158901,12.1
2015,158902001,Tidehaven H S,158902,17.0
2015,158905001,Palacios H S,158905,25.5
2015,158906002,Van Vleck H S,158906,22.5
2015,159901001,Eagle Pass High School,159901,22.7
2015,159901004,C C Winn High School,159901,9.4
2015,160901001,Brady H S,160901,1.8
2015,161802001,Paul And Jane Meyer Public H S,161802,17.6
2015,161807001,Harmony Science Acad (Waco),161807,59.7
2015,161807003,Harmony Science Academy - Dallas,161807,40.0
2015,161807004,Harmony School Of Innovation - Dal,161807,65.3
2015,161807006,Harmony School Of Innovation - Gar,161807,43.3
2015,161807009,Harmony Science Academy - Euless,161807,66.2
2015,161807010,Harmony School Of Nature And Athle,161807,49.4
2015,161807011,Harmony School Of Innovation - For,161807,61.9
2015,161903001,Midway H S,161903,21.3
2015,161907001,Lorena High,161907,16.3
2015,161908002,Mart H S,161908,3.3
2015,161909001,McGregor H S,161909,17.6
2015,161912001,Riesel School,161912,4.2
2015,161914002,Waco H S,161914,14.5
2015,161914003,University H S,161914,17.4
2015,161916001,West H S,161916,28.3
2015,161918001,Axtell H S,161918,13.3
2015,161920001,China Spring H S,161920,13.8
2015,161921001,Connally High School,161921,21.2
2015,161922001,Robinson H S,161922,12.6
2015,161925101,Gholson School,161925,13.3
2015,162904001,McMullen County School,162904,4.9
2015,163901001,Devine H S,163901,3.8
2015,163902001,D'Hanis School,163902,2.0
2015,163903001,Natalia H S,163903,1.5
2015,163904001,Hondo H S,163904,5.0
2015,163908001,Medina Valley H S,163908,0.9
2015,165901002,Lee H S,165901,25.1
2015,165901003,Midland H S,165901,12.0
2015,165902001,Greenwood H S,165902,2.3
2015,166901002,Cameron Yoe H S,166901,3.2
2015,166904001,Rockdale H S,166904,27.0
2015,166905001,Thorndale H S,166905,29.5
2015,166907001,Buckholts School,166907,4.5
2015,167904001,Priddy School,167904,7.1
2015,169901001,Bowie H S,169901,1.9
2015,169906001,Gold Burg School,169906,5.0
2015,170902001,Conroe H S,170902,30.3
2015,170902003,The Woodlands H S,170902,48.3
2015,170902005,Oak Ridge H S,170902,26.2
2015,170902011,Caney Creek H S,170902,34.6
2015,170902014,College Park H S,170902,42.4
2015,170903002,Montgomery H S,170903,17.7
2015,170904002,Willis H S,170904,14.5
2015,170906001,Magnolia H S,170906,35.1
2015,170906002,Magnolia West H S,170906,27.4
2015,170907001,Splendora H S,170907,1.5
2015,170908001,New Caney H S,170908,15.1
2015,170908006,Porter H S,170908,21.3
2015,171901001,Dumas H S,171901,21.5
2015,172905002,Pewitt H S,172905,0.7
2015,174902001,Cushing School,174902,25.8
2015,174904002,Nacogdoches H S,174904,15.2
2015,175903001,Corsicana High School,175903,12.6
2015,176902002,Newton H S,176902,1.5
2015,177902001,Sweetwater H S,177902,3.4
2015,177903001,Blackwell School,177903,15.0
2015,178901001,Agua Dulce H S,178901,6.1
2015,178902001,Bishop H S,178902,15.3
2015,178903001,Calallen H S,178903,14.9
2015,178904001,Carroll H S,178904,15.6
2015,178904002,King H S,178904,15.1
2015,178904003,Roy Miller H S And Metro School Of,178904,28.5
2015,178904004,Moody H S,178904,17.1
2015,178904005,Ray H S,178904,18.1
2015,178906001,London H S,178906,37.2
2015,178908001,Port Aransas H S,178908,11.8
2015,178909001,Robstown H S,178909,18.1
2015,178912001,Tuloso-Midway H S,178912,16.3
2015,178913001,Banquete H S,178913,16.9
2015,178914001,Flour Bluff H S,178914,27.7
2015,179901001,Perryton H S,179901,20.2
2015,179901002,Top Of Texas Accelerated Education,179901,3.4
2015,180902001,Vega H S,180902,7.8
2015,180903001,Adrian School,180903,7.7
2015,181901001,Bridge City H S,181901,8.2
2015,181905001,Orangefield H S,181905,9.0
2015,181906001,West Orange-Stark H S,181906,22.5
2015,181907001,Vidor H S,181907,0.8
2015,181908001,Lit Cypr-Mrceville H S,181908,9.7
2015,182902001,Graford H S,182902,2.2
2015,182903001,Mineral Wells H S,182903,9.9
2015,183902001,Carthage H S,183902,15.8
2015,184801001,Crosstimbers Academy,184801,2.0
2015,184901001,Poolville H S,184901,1.3
2015,184902001,Springtown H S,184902,4.4
2015,184903001,Weatherford H S,184903,16.1
2015,184904001,Millsap H S,184904,7.5
2015,184907001,Aledo H S,184907,40.0
2015,184908001,Peaster H S,184908,13.0
2015,185903001,Friona H S,185903,15.1
2015,185904001,Lazbuddie School,185904,4.0
2015,187907002,Livingston H S,187907,4.9
2015,188901001,Amarillo H S,188901,22.9
2015,188901002,Caprock H S,188901,28.9
2015,188901004,Palo Duro H S,188901,13.6
2015,188901005,Tascosa H S,188901,24.8
2015,188903001,Highland Park H S,188903,1.6
2015,188904001,Bushland H S,188904,6.2
2015,189902001,Presidio H S,189902,3.7
2015,190903001,Rains H S,190903,5.6
2015,191901001,Canyon H S,191901,11.5
2015,191901002,Randall H S,191901,9.4
2015,192901001,Reagan County H S,192901,5.8
2015,193902001,Leakey School,193902,32.5
2015,194902001,Avery H S,194902,20.7
2015,194903001,Rivercrest H S,194903,1.0
2015,194904002,Clarksville H S,194904,2.1
2015,195901001,Pecos H S,195901,21.8
2015,196901001,Austwell-Tivoli H S,196901,3.6
2015,196903001,Refugio H S,196903,17.9
2015,197902001,Miami School,197902,2.9
2015,198903001,Franklin H S,198903,26.6
2015,198905002,Hearne H S,198905,1.0
2015,198906001,Mumford H S,198906,9.3
2015,199901001,Rockwall H S,199901,40.8
2015,199901004,Rockwall-Heath H S,199901,37.4
2015,199902002,Royse City H S,199902,16.2
2015,201902001,Henderson H S,201902,4.8
2015,201907001,Mt Enterprise H S,201907,1.9
2015,201908001,Overton H S,201908,16.9
2015,201913001,Carlisle School,201913,14.3
2015,203901002,San Augustine H S,203901,19.6
2015,204901001,Coldspring-Oakhurst High School,204901,24.0
2015,204904001,Shepherd H S,204904,21.6
2015,205901001,Aransas Pass H S,205901,0.4
2015,205902001,Gregory-Portland H S,205902,14.1
2015,205903001,Ingleside H S,205903,2.8
2015,205904001,Mathis H S,205904,11.2
2015,205905001,Odem H S,205905,2.1
2015,205906001,Sinton H S,205906,7.1
2015,206901001,San Saba H S,206901,13.2
2015,209901001,Albany Jr-Sr H S,209901,5.0
2015,210902001,Joaquin H S,210902,1.0
2015,210905001,Timpson H S,210905,13.1
2015,211902001,Stratford H S,211902,9.6
2015,212902001,Bullard H S,212902,3.3
2015,212903001,Lindale H S,212903,15.3
2015,212905001,Robert E Lee H S,212905,19.0
2015,212905003,John Tyler H S,212905,23.4
2015,212906001,Whitehouse H S,212906,19.1
2015,212909001,Chapel Hill H S,212909,6.5
2015,213901001,Glen Rose H S,213901,25.1
2015,214901001,Rio Grande City H S,214901,22.1
2015,214901003,Rio Grande City CISD Grulla H S,214901,26.9
2015,214903001,Roma H S,214903,16.8
2015,215901001,Breckenridge H S,215901,0.6
2015,217901001,Aspermont H S,217901,3.0
2015,218901001,Sonora H S,218901,23.4
2015,220809001,Fort Worth Academy Of Fine Arts,220809,55.9
2015,220810001,Westlake Academy,220810,41.5
2015,220816001,Summit International Preparatory,220816,96.0
2015,220817001,Newman International Academy Of Ar,220817,5.8
2015,220901001,Arlington H S,220901,28.7
2015,220901002,Sam Houston H S,220901,20.5
2015,220901003,Lamar H S,220901,20.1
2015,220901004,Bowie H S,220901,15.1
2015,220901005,Martin H S,220901,27.7
2015,220901006,Venture Alter H S,220901,0.9
2015,220901008,Newcomer Center,220901,
2015,220901009,Seguin H S,220901,20.3
2015,220902001,Haltom H S,220902,31.2
2015,220902002,Richland H S,220902,33.9
2015,220902010,Birdville H S,220902,42.3
2015,220904001,Everman H S,220904,23.3
2015,220905001,Carter-Riverside H S,220905,30.6
2015,220905002,Arlington Heights H S,220905,50.2
2015,220905003,South Hills H S,220905,33.1
2015,220905004,Diamond Hill-Jarvis H S,220905,66.8
2015,220905005,Dunbar H S,220905,30.3
2015,220905006,Eastern Hills H S,220905,36.5
2015,220905008,North Side H S,220905,48.4
2015,220905009,Polytechnic H S,220905,38.2
2015,220905010,Paschal H S,220905,48.2
2015,220905011,Trimble Technical H S,220905,44.5
2015,220905014,Southwest H S,220905,48.0
2015,220905015,Western Hills H S,220905,28.1
2015,220905016,O D Wyatt H S,220905,28.9
2015,220905081,Young Women's Leadership Academy,220905,100.0
2015,220905082,Texas Academy Of Biomedical,220905,40.6
2015,220905323,Oakridge Upper,220905,
2015,220906001,Grapevine H S,220906,57.6
2015,220906004,Colleyville Heritage H S,220906,56.7
2015,220906007,Iuniversity Prep,220906,13.2
2015,220907001,Keller H S,220907,37.2
2015,220907002,Fossil Ridge H S,220907,27.2
2015,220907004,Central H S,220907,32.8
2015,220907005,Timber Creek H S,220907,29.7
2015,220907039,New Direction Lrn Ctr,220907,1.9
2015,220908002,Mansfield Summit H S,220908,24.4
2015,220908003,Mansfield H S,220908,33.2
2015,220908004,Mansfield Timberview H S,220908,28.2
2015,220908005,Mansfield Legacy H S,220908,28.3
2015,220908007,Mansfield Lake Ridge H S,220908,38.3
2015,220908008,Mansfield Frontier H S,220908,37.8
2015,220910001,Lake Worth H S,220910,20.2
2015,220912001,Crowley H S,220912,20.9
2015,220912002,North Crowley H S,220912,25.4
2015,220914001,Kennedale H S,220914,15.6
2015,220915001,Azle H S,220915,16.5
2015,220916001,Bell H S,220916,21.7
2015,220916002,Trinity H S,220916,23.8
2015,220917001,Castleberry H S,220917,21.7
2015,220918001,Boswell H S,220918,37.7
2015,220918004,Saginaw H S,220918,35.5
2015,220918006,Chisholm Trail H S,220918,28.6
2015,220919001,Carroll Senior H S,220919,53.3
2015,220920001,Brewer H S,220920,20.0
2015,221801022,Texas Virtual Academy,221801,2.4
2015,221801027,Ischool H S,221801,28.9
2015,221801043,Founders Classical Academy,221801,50.8
2015,221901001,Abilene H S,221901,29.3
2015,221901002,Cooper H S,221901,31.1
2015,221901010,Academy For Technology Engineering,221901,24.8
2015,221904001,Merkel H S,221904,11.5
2015,221911001,Jim Ned H S,221911,35.4
2015,221912001,Wylie H S,221912,11.7
2015,223901001,Brownfield H S,223901,15.4
2015,223902001,Meadow School,223902,24.3
2015,225902001,Mount Pleasant H S,225902,16.2
2015,225906001,Chapel Hill H S,225906,16.9
